obj_name,original_iter,original_miou,baseline_miou_original,oracle_miou_original,guarded_iter,guarded_miou,baseline_miou_guarded,oracle_miou_guarded,guarded_delta_vs_original,original_delta_vs_baseline,guarded_delta_vs_baseline,original_non_degraded,guarded_non_degraded,ndr_transition
1430_class-903,0,0.9865310192,0.9865310192,0.9866482615,0,0.9865310192,0.9865310192,0.9866482615,0.0000000000,0.0000000000,0.0000000000,1,1,0
1431_class-903,3,0.9650055766,0.9644099474,0.9650055766,0,0.9644099474,0.9644099474,0.9650055766,-0.0005956292,0.0005956292,0.0000000000,1,1,0
1432_class-903,5,0.9815702438,0.9813791513,0.9815702438,0,0.9813791513,0.9813791513,0.9815702438,-0.0001910925,0.0001910925,0.0000000000,1,1,0
1433_class-903,5,0.9624572992,0.9631370306,0.9633728266,5,0.9624572992,0.9631370306,0.9633728266,0.0000000000,-0.0006797314,-0.0006797314,0,0,0
1434_class-903,5,0.9670082331,0.9663788080,0.9844743013,0,0.9663788080,0.9663788080,0.9844743013,-0.0006294250,0.0006294250,0.0000000000,1,1,0
1435_class-903,3,0.9829645753,0.9826488495,0.9829645753,0,0.9826488495,0.9826488495,0.9829645753,-0.0003157258,0.0003157258,0.0000000000,1,1,0
1436_class-903,5,0.9841027856,0.9835768938,0.9841027856,5,0.9841027856,0.9835768938,0.9841027856,0.0000000000,0.0005258918,0.0005258918,1,1,0
1437_class-903,0,0.9712535143,0.9712535143,0.9712535143,0,0.9712535143,0.9712535143,0.9712535143,0.0000000000,0.0000000000,0.0000000000,1,1,0
1438_class-903,0,0.9707961082,0.9707961082,0.9707961082,0,0.9707961082,0.9707961082,0.9707961082,0.0000000000,0.0000000000,0.0000000000,1,1,0
1439_class-903,4,0.9810227752,0.9810832739,0.9812657833,4,0.9810227752,0.9810832739,0.9812657833,0.0000000000,-0.0000604987,-0.0000604987,0,0,0
1440_class-904,4,0.9812911153,0.9794322252,0.9819223881,0,0.9794322252,0.9794322252,0.9819223881,-0.0018588901,0.0018588901,0.0000000000,1,1,0
1441_class-904,0,0.9852051735,0.9852051735,0.9856476188,0,0.9852051735,0.9852051735,0.9856476188,0.0000000000,0.0000000000,0.0000000000,1,1,0
1442_class-904,2,0.8610249758,0.6783859730,0.8610249758,0,0.6783859730,0.6783859730,0.8610249758,-0.1826390028,0.1826390028,0.0000000000,1,1,0
1443_class-904,2,0.9704519510,0.8739283085,0.9706015587,2,0.9704519510,0.8739283085,0.9706015587,0.0000000000,0.0965236425,0.0965236425,1,1,0
1444_class-904,1,0.9387195110,0.8525747061,0.9387195110,1,0.9387195110,0.8525747061,0.9387195110,0.0000000000,0.0861448050,0.0861448050,1,1,0
1445_class-904,5,0.9785126448,0.9782463908,0.9785126448,0,0.9782463908,0.9782463908,0.9785126448,-0.0002662539,0.0002662539,0.0000000000,1,1,0
1446_class-904,5,0.9715925455,0.9135107994,0.9715925455,0,0.9135107994,0.9135107994,0.9715925455,-0.0580817461,0.0580817461,0.0000000000,1,1,0
1447_class-904,3,0.9843609333,0.9841568470,0.9843950272,3,0.9843609333,0.9841568470,0.9843950272,0.0000000000,0.0002040863,0.0002040863,1,1,0
1448_class-904,0,0.9335472584,0.9335472584,0.9366768599,0,0.9335472584,0.9335472584,0.9366768599,0.0000000000,0.0000000000,0.0000000000,1,1,0
1449_class-904,2,0.5978222489,0.6008547544,0.6131966710,2,0.5978222489,0.6008547544,0.6131966710,0.0000000000,-0.0030325055,-0.0030325055,0,0,0
1450_class-905,5,0.9928364754,0.9927297831,0.9928364754,5,0.9928364754,0.9927297831,0.9928364754,0.0000000000,0.0001066923,0.0001066923,1,1,0
1451_class-905,1,0.9826294184,0.9823327065,0.9826294184,1,0.9826294184,0.9823327065,0.9826294184,0.0000000000,0.0002967119,0.0002967119,1,1,0
1452_class-905,3,0.9643168449,0.9644828439,0.9644828439,3,0.9643168449,0.9644828439,0.9644828439,0.0000000000,-0.0001659989,-0.0001659989,0,0,0
1453_class-905,2,0.9905409813,0.8750405908,0.9905409813,0,0.8750405908,0.8750405908,0.9905409813,-0.1155003905,0.1155003905,0.0000000000,1,1,0
1454_class-905,2,0.9822841287,0.9827546477,0.9827546477,2,0.9822841287,0.9827546477,0.9827546477,0.0000000000,-0.0004705191,-0.0004705191,0,0,0
1455_class-905,0,0.9273022413,0.9273022413,0.9274033308,0,0.9273022413,0.9273022413,0.9274033308,0.0000000000,0.0000000000,0.0000000000,1,1,0
1456_class-905,2,0.9779751301,0.8871539831,0.9779751301,0,0.8871539831,0.8871539831,0.9779751301,-0.0908211470,0.0908211470,0.0000000000,1,1,0
1457_class-905,5,0.9848177433,0.9840322137,0.9850013256,0,0.9840322137,0.9840322137,0.9850013256,-0.0007855296,0.0007855296,0.0000000000,1,1,0
1458_class-905,2,0.9816260338,0.9217281342,0.9830148816,0,0.9217281342,0.9217281342,0.9830148816,-0.0598978996,0.0598978996,0.0000000000,1,1,0
1459_class-905,5,0.9912419319,0.9910669327,0.9912419319,5,0.9912419319,0.9910669327,0.9912419319,0.0000000000,0.0001749992,0.0001749992,1,1,0
1460_class-906,3,0.9923491478,0.9908709526,0.9923491478,0,0.9908709526,0.9908709526,0.9923491478,-0.0014781952,0.0014781952,0.0000000000,1,1,0
1461_class-906,2,0.9798818827,0.9758930802,0.9798818827,2,0.9798818827,0.9758930802,0.9798818827,0.0000000000,0.0039888024,0.0039888024,1,1,0
1462_class-906,0,0.9864747524,0.9864747524,0.9866234064,0,0.9864747524,0.9864747524,0.9866234064,0.0000000000,0.0000000000,0.0000000000,1,1,0
1463_class-906,0,0.7638603449,0.7638603449,0.8649854660,0,0.7638603449,0.7638603449,0.8649854660,0.0000000000,0.0000000000,0.0000000000,1,1,0
1464_class-906,4,0.7143235207,0.7688704729,0.8122981191,4,0.7143235207,0.7688704729,0.8122981191,0.0000000000,-0.0545469522,-0.0545469522,0,0,0
1465_class-906,1,0.9778627157,0.9778553247,0.9778627157,1,0.9778627157,0.9778553247,0.9778627157,0.0000000000,0.0000073910,0.0000073910,1,1,0
1466_class-906,1,0.8076686859,0.7628865838,0.8076686859,0,0.7628865838,0.7628865838,0.8076686859,-0.0447821021,0.0447821021,0.0000000000,1,1,0
1467_class-906,0,0.8727884293,0.8727884293,0.9421665668,0,0.8727884293,0.8727884293,0.9421665668,0.0000000000,0.0000000000,0.0000000000,1,1,0
1468_class-906,0,0.8056603074,0.8056603074,0.8180710077,0,0.8056603074,0.8056603074,0.8180710077,0.0000000000,0.0000000000,0.0000000000,1,1,0
1469_class-906,3,0.9574438334,0.2407382429,0.9574438334,3,0.9574438334,0.2407382429,0.9574438334,0.0000000000,0.7167055905,0.7167055905,1,1,0
1470_class-907,1,0.9616936445,0.9577355385,0.9616936445,1,0.9616936445,0.9577355385,0.9616936445,0.0000000000,0.0039581060,0.0039581060,1,1,0
1471_class-907,0,0.3369564414,0.3369564414,0.9064894319,0,0.3369564414,0.3369564414,0.9064894319,0.0000000000,0.0000000000,0.0000000000,1,1,0
1472_class-907,2,0.9813597202,0.9810132980,0.9815726876,2,0.9813597202,0.9810132980,0.9815726876,0.0000000000,0.0003464222,0.0003464222,1,1,0
1473_class-907,5,0.5448644161,0.6632359028,0.9821244478,0,0.6632359028,0.6632359028,0.9821244478,0.1183714867,-0.1183714867,0.0000000000,0,1,1
1474_class-907,4,0.9770812392,0.9791384935,0.9791384935,0,0.9791384935,0.9791384935,0.9791384935,0.0020572543,-0.0020572543,0.0000000000,0,1,1
1475_class-907,1,0.9637457728,0.9635279179,0.9663615227,1,0.9637457728,0.9635279179,0.9663615227,0.0000000000,0.0002178550,0.0002178550,1,1,0
1476_class-907,4,0.9908646345,0.9911787510,0.9916758537,4,0.9908646345,0.9911787510,0.9916758537,0.0000000000,-0.0003141165,-0.0003141165,0,0,0
1477_class-907,0,0.9886474609,0.9886474609,0.9886474609,0,0.9886474609,0.9886474609,0.9886474609,0.0000000000,0.0000000000,0.0000000000,1,1,0
1478_class-907,0,0.9791862965,0.9791862965,0.9794809818,0,0.9791862965,0.9791862965,0.9794809818,0.0000000000,0.0000000000,0.0000000000,1,1,0
1479_class-907,3,0.9594335556,0.9594646692,0.9594646692,0,0.9594646692,0.9594646692,0.9594646692,0.0000311136,-0.0000311136,0.0000000000,0,1,1
1480_class-908,3,0.9873197079,0.9873276949,0.9874258041,3,0.9873197079,0.9873276949,0.9874258041,0.0000000000,-0.0000079870,-0.0000079870,0,0,0
1481_class-908,0,0.9864777327,0.9864777327,0.9880331755,0,0.9864777327,0.9864777327,0.9880331755,0.0000000000,0.0000000000,0.0000000000,1,1,0
1482_class-908,4,0.9864670038,0.9863848686,0.9864670038,0,0.9863848686,0.9863848686,0.9864670038,-0.0000821352,0.0000821352,0.0000000000,1,1,0
1483_class-908,4,0.9054507017,0.9061542749,0.9091346860,0,0.9061542749,0.9061542749,0.9091346860,0.0007035732,-0.0007035732,0.0000000000,0,1,1
1484_class-908,0,0.7852287292,0.7852287292,0.8267935514,0,0.7852287292,0.7852287292,0.8267935514,0.0000000000,0.0000000000,0.0000000000,1,1,0
1485_class-908,5,0.8421926498,0.8423256874,0.8425964117,5,0.8421926498,0.8423256874,0.8425964117,0.0000000000,-0.0001330376,-0.0001330376,0,0,0
1486_class-908,4,0.9864896536,0.9688075781,0.9868682623,0,0.9688075781,0.9688075781,0.9868682623,-0.0176820755,0.0176820755,0.0000000000,1,1,0
1487_class-908,0,0.9881736040,0.9881736040,0.9886337519,0,0.9881736040,0.9881736040,0.9886337519,0.0000000000,0.0000000000,0.0000000000,1,1,0
1488_class-908,3,0.9756104350,0.9736891985,0.9775242805,0,0.9736891985,0.9736891985,0.9775242805,-0.0019212365,0.0019212365,0.0000000000,1,1,0
1489_class-908,2,0.9741030931,0.9739701152,0.9741030931,2,0.9741030931,0.9739701152,0.9741030931,0.0000000000,0.0001329780,0.0001329780,1,1,0
1490_class-909,1,0.9346038103,0.9337617159,0.9346988201,0,0.9337617159,0.9337617159,0.9346988201,-0.0008420944,0.0008420944,0.0000000000,1,1,0
1491_class-909,3,0.7054037452,0.9164701104,0.9266619682,0,0.9164701104,0.9164701104,0.9266619682,0.2110663652,-0.2110663652,0.0000000000,0,1,1
1492_class-909,5,0.9359614849,0.7918862700,0.9359614849,0,0.7918862700,0.7918862700,0.9359614849,-0.1440752149,0.1440752149,0.0000000000,1,1,0
1493_class-909,4,0.9343679547,0.9338386059,0.9356918335,0,0.9338386059,0.9338386059,0.9356918335,-0.0005293489,0.0005293489,0.0000000000,1,1,0
1494_class-909,2,0.9153249264,0.8992556930,0.9214885235,2,0.9153249264,0.8992556930,0.9214885235,0.0000000000,0.0160692334,0.0160692334,1,1,0
1495_class-909,5,0.9643827677,0.9634920359,0.9672949910,0,0.9634920359,0.9634920359,0.9672949910,-0.0008907318,0.0008907318,0.0000000000,1,1,0
1496_class-909,2,0.9684165716,0.9677753448,0.9714174867,2,0.9684165716,0.9677753448,0.9714174867,0.0000000000,0.0006412268,0.0006412268,1,1,0
1497_class-909,3,0.9278643131,0.9275499582,0.9278643131,0,0.9275499582,0.9275499582,0.9278643131,-0.0003143549,0.0003143549,0.0000000000,1,1,0
1498_class-909,5,0.9350016117,0.9370000362,0.9370000362,0,0.9370000362,0.9370000362,0.9370000362,0.0019984245,-0.0019984245,0.0000000000,0,1,1
1499_class-909,0,0.9804238081,0.9804238081,0.9805591702,0,0.9804238081,0.9804238081,0.9805591702,0.0000000000,0.0000000000,0.0000000000,1,1,0
1500_class-910,3,0.8396289945,0.9742289782,0.9742289782,0,0.9742289782,0.9742289782,0.9742289782,0.1345999837,-0.1345999837,0.0000000000,0,1,1
1501_class-910,4,0.9807567596,0.9679812789,0.9832044840,0,0.9679812789,0.9679812789,0.9832044840,-0.0127754807,0.0127754807,0.0000000000,1,1,0
1502_class-910,0,0.7429592609,0.7429592609,0.7429592609,0,0.7429592609,0.7429592609,0.7429592609,0.0000000000,0.0000000000,0.0000000000,1,1,0
1503_class-910,0,0.9790542126,0.9790542126,0.9802305698,0,0.9790542126,0.9790542126,0.9802305698,0.0000000000,0.0000000000,0.0000000000,1,1,0
1504_class-910,0,0.9400047064,0.9400047064,0.9415663481,0,0.9400047064,0.9400047064,0.9415663481,0.0000000000,0.0000000000,0.0000000000,1,1,0
1505_class-910,4,0.9634260535,0.9635992050,0.9635992050,0,0.9635992050,0.9635992050,0.9635992050,0.0001731515,-0.0001731515,0.0000000000,0,1,1
1506_class-910,0,0.8011523485,0.8011523485,0.8061284423,0,0.8011523485,0.8011523485,0.8061284423,0.0000000000,0.0000000000,0.0000000000,1,1,0
1507_class-910,5,0.9890584946,0.9888405800,0.9897890091,0,0.9888405800,0.9888405800,0.9897890091,-0.0002179146,0.0002179146,0.0000000000,1,1,0
1508_class-910,3,0.9846673608,0.9851450920,0.9851450920,3,0.9846673608,0.9851450920,0.9851450920,0.0000000000,-0.0004777312,-0.0004777312,0,0,0
1509_class-910,0,0.9352324009,0.9352324009,0.9374607801,0,0.9352324009,0.9352324009,0.9374607801,0.0000000000,0.0000000000,0.0000000000,1,1,0
1510_class-911,5,0.9216157198,0.9217132926,0.9218744040,5,0.9216157198,0.9217132926,0.9218744040,0.0000000000,-0.0000975728,-0.0000975728,0,0,0
1511_class-911,5,0.9734895229,0.9717692137,0.9734895229,0,0.9717692137,0.9717692137,0.9734895229,-0.0017203093,0.0017203093,0.0000000000,1,1,0
1512_class-911,3,0.9527547359,0.9545561075,0.9546484947,3,0.9527547359,0.9545561075,0.9546484947,0.0000000000,-0.0018013716,-0.0018013716,0,0,0
1513_class-911,0,0.9537564516,0.9537564516,0.9550174475,0,0.9537564516,0.9537564516,0.9550174475,0.0000000000,0.0000000000,0.0000000000,1,1,0
1514_class-911,1,0.9750139117,0.9750134945,0.9752059579,1,0.9750139117,0.9750134945,0.9752059579,0.0000000000,0.0000004172,0.0000004172,1,1,0
1515_class-911,2,0.9628931284,0.9657246470,0.9658556581,0,0.9657246470,0.9657246470,0.9658556581,0.0028315187,-0.0028315187,0.0000000000,0,1,1
1516_class-911,1,0.9671559930,0.9694036245,0.9694036245,0,0.9694036245,0.9694036245,0.9694036245,0.0022476315,-0.0022476315,0.0000000000,0,1,1
1517_class-911,3,0.9609062672,0.9603698254,0.9609062672,3,0.9609062672,0.9603698254,0.9609062672,0.0000000000,0.0005364418,0.0005364418,1,1,0
1518_class-911,3,0.9261784554,0.9280489087,0.9282959700,0,0.9280489087,0.9280489087,0.9282959700,0.0018704534,-0.0018704534,0.0000000000,0,1,1
1519_class-911,2,0.8984690905,0.8981223106,0.8984690905,2,0.8984690905,0.8981223106,0.8984690905,0.0000000000,0.0003467798,0.0003467798,1,1,0
1520_class-912,0,0.9625547528,0.9625547528,0.9631292224,0,0.9625547528,0.9625547528,0.9631292224,0.0000000000,0.0000000000,0.0000000000,1,1,0
1521_class-912,5,0.9589824677,0.9589167833,0.9589824677,0,0.9589167833,0.9589167833,0.9589824677,-0.0000656843,0.0000656843,0.0000000000,1,1,0
1522_class-912,3,0.9446077347,0.9438622594,0.9452533722,0,0.9438622594,0.9438622594,0.9452533722,-0.0007454753,0.0007454753,0.0000000000,1,1,0
1523_class-912,3,0.9200087786,0.9580241442,0.9580241442,0,0.9580241442,0.9580241442,0.9580241442,0.0380153656,-0.0380153656,0.0000000000,0,1,1
1524_class-912,4,0.9777120352,0.9776424170,0.9780999422,0,0.9776424170,0.9776424170,0.9780999422,-0.0000696182,0.0000696182,0.0000000000,1,1,0
1525_class-912,4,0.9173269272,0.9544718266,0.9544718266,0,0.9544718266,0.9544718266,0.9544718266,0.0371448994,-0.0371448994,0.0000000000,0,1,1
1526_class-912,3,0.9808143377,0.9814709425,0.9814709425,0,0.9814709425,0.9814709425,0.9814709425,0.0006566048,-0.0006566048,0.0000000000,0,1,1
1527_class-912,3,0.9728943110,0.9733734131,0.9746240377,0,0.9733734131,0.9733734131,0.9746240377,0.0004791021,-0.0004791021,0.0000000000,0,1,1
1528_class-912,1,0.8257026672,0.5056940317,0.9238683581,1,0.8257026672,0.5056940317,0.9238683581,0.0000000000,0.3200086355,0.3200086355,1,1,0
1529_class-912,4,0.8966885209,0.8962814808,0.8979060054,4,0.8966885209,0.8962814808,0.8979060054,0.0000000000,0.0004070401,0.0004070401,1,1,0
1530_class-913,0,0.9746452570,0.9746452570,0.9747225046,0,0.9746452570,0.9746452570,0.9747225046,0.0000000000,0.0000000000,0.0000000000,1,1,0
1531_class-913,2,0.7750024796,0.9877550602,0.9877550602,0,0.9877550602,0.9877550602,0.9877550602,0.2127525806,-0.2127525806,0.0000000000,0,1,1
1532_class-913,0,0.9715303183,0.9715303183,0.9718486071,0,0.9715303183,0.9715303183,0.9718486071,0.0000000000,0.0000000000,0.0000000000,1,1,0
1533_class-913,0,0.9128283262,0.9128283262,0.9135046005,0,0.9128283262,0.9128283262,0.9135046005,0.0000000000,0.0000000000,0.0000000000,1,1,0
1534_class-913,1,0.5403264165,0.5439465642,0.5616443157,1,0.5403264165,0.5439465642,0.5616443157,0.0000000000,-0.0036201477,-0.0036201477,0,0,0
1535_class-913,3,0.5096471310,0.5381569862,0.5381569862,0,0.5381569862,0.5381569862,0.5381569862,0.0285098553,-0.0285098553,0.0000000000,0,1,1
1536_class-913,3,0.8762376308,0.8365336657,0.8762376308,3,0.8762376308,0.8365336657,0.8762376308,0.0000000000,0.0397039652,0.0397039652,1,1,0
1537_class-913,3,0.6639333963,0.8918224573,0.8918224573,0,0.8918224573,0.8918224573,0.8918224573,0.2278890610,-0.2278890610,0.0000000000,0,1,1
1538_class-913,1,0.6628668308,0.6627945304,0.6648181677,1,0.6628668308,0.6627945304,0.6648181677,0.0000000000,0.0000723004,0.0000723004,1,1,0
1539_class-913,0,0.9760947227,0.9760947227,0.9760947227,0,0.9760947227,0.9760947227,0.9760947227,0.0000000000,0.0000000000,0.0000000000,1,1,0
1540_class-914,0,0.9214087725,0.9214087725,0.9231160879,0,0.9214087725,0.9214087725,0.9231160879,0.0000000000,0.0000000000,0.0000000000,1,1,0
1541_class-914,4,0.9792683125,0.9777737856,0.9792683125,0,0.9777737856,0.9777737856,0.9792683125,-0.0014945269,0.0014945269,0.0000000000,1,1,0
1542_class-914,0,0.9775785208,0.9775785208,0.9775785208,0,0.9775785208,0.9775785208,0.9775785208,0.0000000000,0.0000000000,0.0000000000,1,1,0
1543_class-914,5,0.9716908336,0.9718494415,0.9724991322,0,0.9718494415,0.9718494415,0.9724991322,0.0001586080,-0.0001586080,0.0000000000,0,1,1
1544_class-914,3,0.9888240099,0.9891831875,0.9891831875,3,0.9888240099,0.9891831875,0.9891831875,0.0000000000,-0.0003591776,-0.0003591776,0,0,0
1545_class-914,5,0.9441936016,0.9443700910,0.9445578456,5,0.9441936016,0.9443700910,0.9445578456,0.0000000000,-0.0001764894,-0.0001764894,0,0,0
1546_class-914,1,0.9591803551,0.9175903797,0.9591803551,0,0.9175903797,0.9175903797,0.9591803551,-0.0415899754,0.0415899754,0.0000000000,1,1,0
1547_class-914,2,0.9655439258,0.9652799964,0.9710924625,0,0.9652799964,0.9652799964,0.9710924625,-0.0002639294,0.0002639294,0.0000000000,1,1,0
1548_class-914,4,0.9812446833,0.9814028740,0.9818243980,0,0.9814028740,0.9814028740,0.9818243980,0.0001581907,-0.0001581907,0.0000000000,0,1,1
1549_class-914,1,0.9843221903,0.9842927456,0.9843797684,0,0.9842927456,0.9842927456,0.9843797684,-0.0000294447,0.0000294447,0.0000000000,1,1,0
1550_class-915,2,0.9758077860,0.9760365486,0.9765030146,0,0.9760365486,0.9760365486,0.9765030146,0.0002287626,-0.0002287626,0.0000000000,0,1,1
1551_class-915,2,0.9287500978,0.9402916431,0.9422922134,2,0.9287500978,0.9402916431,0.9422922134,0.0000000000,-0.0115415454,-0.0115415454,0,0,0
1552_class-915,1,0.7917779684,0.7975044250,0.7975044250,1,0.7917779684,0.7975044250,0.7975044250,0.0000000000,-0.0057264566,-0.0057264566,0,0,0
1553_class-915,2,0.9774723649,0.9779084921,0.9779840112,0,0.9779084921,0.9779084921,0.9779840112,0.0004361272,-0.0004361272,0.0000000000,0,1,1
1554_class-915,5,0.9022419453,0.9042391777,0.9063299298,0,0.9042391777,0.9042391777,0.9063299298,0.0019972324,-0.0019972324,0.0000000000,0,1,1
1555_class-915,2,0.7274677753,0.7293474078,0.7438763380,2,0.7274677753,0.7293474078,0.7438763380,0.0000000000,-0.0018796325,-0.0018796325,0,0,0
1556_class-915,4,0.9627200365,0.8996821046,0.9627200365,0,0.8996821046,0.8996821046,0.9627200365,-0.0630379319,0.0630379319,0.0000000000,1,1,0
1557_class-915,1,0.8137845993,0.8311312199,0.8311312199,0,0.8311312199,0.8311312199,0.8311312199,0.0173466206,-0.0173466206,0.0000000000,0,1,1
1558_class-915,2,0.8106083870,0.8131662607,0.8132898211,2,0.8106083870,0.8131662607,0.8132898211,0.0000000000,-0.0025578737,-0.0025578737,0,0,0
1559_class-915,4,0.9711391926,0.9758963585,0.9760524035,4,0.9711391926,0.9758963585,0.9760524035,0.0000000000,-0.0047571659,-0.0047571659,0,0,0
1560_class-916,5,0.0207733661,0.0211257283,0.0297974646,0,0.0211257283,0.0211257283,0.0297974646,0.0003523622,-0.0003523622,0.0000000000,0,1,1
1561_class-916,0,0.9882403612,0.9882403612,0.9883308411,0,0.9882403612,0.9882403612,0.9883308411,0.0000000000,0.0000000000,0.0000000000,1,1,0
1562_class-916,4,0.9547858238,0.7642525434,0.9654433727,4,0.9547858238,0.7642525434,0.9654433727,0.0000000000,0.1905332804,0.1905332804,1,1,0
1563_class-916,1,0.8613682985,0.8217859864,0.8635103703,0,0.8217859864,0.8217859864,0.8635103703,-0.0395823121,0.0395823121,0.0000000000,1,1,0
1564_class-916,5,0.7062879801,0.8138885498,0.8625483513,5,0.7062879801,0.8138885498,0.8625483513,0.0000000000,-0.1076005697,-0.1076005697,0,0,0
1565_class-916,5,0.9886506796,0.9163208008,0.9886506796,5,0.9886506796,0.9163208008,0.9886506796,0.0000000000,0.0723298788,0.0723298788,1,1,0
1566_class-916,3,0.6915827394,0.7803075910,0.7803075910,3,0.6915827394,0.7803075910,0.7803075910,0.0000000000,-0.0887248516,-0.0887248516,0,0,0
1567_class-916,3,0.9176588655,0.9191044569,0.9232542515,0,0.9191044569,0.9191044569,0.9232542515,0.0014455914,-0.0014455914,0.0000000000,0,1,1
1568_class-916,1,0.5486101508,0.6615924835,0.6769555211,1,0.5486101508,0.6615924835,0.6769555211,0.0000000000,-0.1129823327,-0.1129823327,0,0,0
1569_class-916,4,0.7401034832,0.7393304110,0.7401034832,0,0.7393304110,0.7393304110,0.7401034832,-0.0007730722,0.0007730722,0.0000000000,1,1,0
1570_class-917,3,0.9488448501,0.9486666918,0.9489724636,0,0.9486666918,0.9486666918,0.9489724636,-0.0001781583,0.0001781583,0.0000000000,1,1,0
1571_class-917,1,0.9619272947,0.9652941227,0.9660369158,1,0.9619272947,0.9652941227,0.9660369158,0.0000000000,-0.0033668280,-0.0033668280,0,0,0
1572_class-917,1,0.5605336428,0.5605682731,0.5610387325,0,0.5605682731,0.5605682731,0.5610387325,0.0000346303,-0.0000346303,0.0000000000,0,1,1
1573_class-917,2,0.9788612127,0.9788292646,0.9788764119,0,0.9788292646,0.9788292646,0.9788764119,-0.0000319481,0.0000319481,0.0000000000,1,1,0
1574_class-917,3,0.9484127760,0.9476681948,0.9484528899,3,0.9484127760,0.9476681948,0.9484528899,0.0000000000,0.0007445812,0.0007445812,1,1,0
