obj_name,original_iter,original_miou,baseline_miou_original,oracle_miou_original,guarded_iter,guarded_miou,baseline_miou_guarded,oracle_miou_guarded,guarded_delta_vs_original,original_delta_vs_baseline,guarded_delta_vs_baseline,original_non_degraded,guarded_non_degraded,ndr_transition,benchmark,fallback_applied_x,fallback_applied_y,ndr_delta
557_class-815,0,0.9527305365,0.9527305365,0.9527396560,0,0.9527305365,0.9527305365,0.9527396560,0.0000000000,0.0000000000,0.0000000000,1,1,0.0000000000,FSS-1000,,,
558_class-815,0,0.9643574953,0.9643574953,0.9645824432,0,0.9643574953,0.9643574953,0.9645824432,0.0000000000,0.0000000000,0.0000000000,1,1,0.0000000000,FSS-1000,,,
559_class-815,1,0.9000732899,0.6974351406,0.9000732899,0,0.6974351406,0.6974351406,0.9000732899,-0.2026381493,0.2026381493,0.0000000000,1,1,0.0000000000,FSS-1000,,,
560_class-816,1,0.9381159544,0.9373536110,0.9383958578,1,0.9381159544,0.9373536110,0.9383958578,0.0000000000,0.0007623434,0.0007623434,1,1,0.0000000000,FSS-1000,,,
561_class-816,4,0.9771538973,0.9785290956,0.9785290956,0,0.9785290956,0.9785290956,0.9785290956,0.0013751984,-0.0013751984,0.0000000000,0,1,1.0000000000,FSS-1000,,,
562_class-816,1,0.9386602640,0.9418815374,0.9428139925,0,0.9418815374,0.9418815374,0.9428139925,0.0032212734,-0.0032212734,0.0000000000,0,1,1.0000000000,FSS-1000,,,
563_class-816,3,0.9744060040,0.7878568172,0.9744060040,3,0.9744060040,0.7878568172,0.9744060040,0.0000000000,0.1865491867,0.1865491867,1,1,0.0000000000,FSS-1000,,,
564_class-816,0,0.9240427017,0.9240427017,0.9246456623,0,0.9240427017,0.9240427017,0.9246456623,0.0000000000,0.0000000000,0.0000000000,1,1,0.0000000000,FSS-1000,,,
565_class-816,2,0.9377845526,0.9373552799,0.9377845526,2,0.9377845526,0.9373552799,0.9377845526,0.0000000000,0.0004292727,0.0004292727,1,1,0.0000000000,FSS-1000,,,
566_class-816,2,0.9532647133,0.9534812570,0.9540291429,2,0.9532647133,0.9534812570,0.9540291429,0.0000000000,-0.0002165437,-0.0002165437,0,0,0.0000000000,FSS-1000,,,
567_class-816,5,0.9638037682,0.9637185335,0.9638403654,5,0.9638037682,0.9637185335,0.9638403654,0.0000000000,0.0000852346,0.0000852346,1,1,0.0000000000,FSS-1000,,,
568_class-816,1,0.9459136724,0.8430261612,0.9485749006,0,0.8430261612,0.8430261612,0.9485749006,-0.1028875113,0.1028875113,0.0000000000,1,1,0.0000000000,FSS-1000,,,
569_class-816,3,0.9738581181,0.9742541313,0.9755684137,0,0.9742541313,0.9742541313,0.9755684137,0.0003960133,-0.0003960133,0.0000000000,0,1,1.0000000000,FSS-1000,,,
570_class-817,5,0.9138383865,0.9157211781,0.9157211781,0,0.9157211781,0.9157211781,0.9157211781,0.0018827915,-0.0018827915,0.0000000000,0,1,1.0000000000,FSS-1000,,,
571_class-817,2,0.9288095236,0.9293408990,0.9301856756,0,0.9293408990,0.9293408990,0.9301856756,0.0005313754,-0.0005313754,0.0000000000,0,1,1.0000000000,FSS-1000,,,
572_class-817,0,0.9568525553,0.9568525553,0.9583619833,0,0.9568525553,0.9568525553,0.9583619833,0.0000000000,0.0000000000,0.0000000000,1,1,0.0000000000,FSS-1000,,,
573_class-817,4,0.9175714850,0.9269224405,0.9269224405,0,0.9269224405,0.9269224405,0.9269224405,0.0093509555,-0.0093509555,0.0000000000,0,1,1.0000000000,FSS-1000,,,
574_class-817,4,0.9537346363,0.9548672438,0.9548672438,0,0.9548672438,0.9548672438,0.9548672438,0.0011326075,-0.0011326075,0.0000000000,0,1,1.0000000000,FSS-1000,,,
575_class-817,4,0.9170756936,0.9156352878,0.9196037650,0,0.9156352878,0.9156352878,0.9196037650,-0.0014404058,0.0014404058,0.0000000000,1,1,0.0000000000,FSS-1000,,,
576_class-817,5,0.9217609763,0.9222404361,0.9225975871,5,0.9217609763,0.9222404361,0.9225975871,0.0000000000,-0.0004794598,-0.0004794598,0,0,0.0000000000,FSS-1000,,,
577_class-817,0,0.9525483847,0.9525483847,0.9571453333,0,0.9525483847,0.9525483847,0.9571453333,0.0000000000,0.0000000000,0.0000000000,1,1,0.0000000000,FSS-1000,,,
578_class-817,3,0.9001167417,0.8162387609,0.9006868601,3,0.9001167417,0.8162387609,0.9006868601,0.0000000000,0.0838779807,0.0838779807,1,1,0.0000000000,FSS-1000,,,
579_class-817,1,0.9011211395,0.9011142254,0.9176462293,1,0.9011211395,0.9011142254,0.9176462293,0.0000000000,0.0000069141,0.0000069141,1,1,0.0000000000,FSS-1000,,,
580_class-818,5,0.9576950073,0.9566403627,0.9576950073,5,0.9576950073,0.9566403627,0.9576950073,0.0000000000,0.0010546446,0.0010546446,1,1,0.0000000000,FSS-1000,,,
581_class-818,0,0.9451048374,0.9451048374,0.9451048374,0,0.9451048374,0.9451048374,0.9451048374,0.0000000000,0.0000000000,0.0000000000,1,1,0.0000000000,FSS-1000,,,
582_class-818,1,0.9659689665,0.9679043889,0.9679043889,1,0.9659689665,0.9679043889,0.9679043889,0.0000000000,-0.0019354224,-0.0019354224,0,0,0.0000000000,FSS-1000,,,
583_class-818,4,0.9746925831,0.9749286175,0.9749286175,0,0.9749286175,0.9749286175,0.9749286175,0.0002360344,-0.0002360344,0.0000000000,0,1,1.0000000000,FSS-1000,,,
584_class-818,3,0.5841006637,0.5840621591,0.7770515680,3,0.5841006637,0.5840621591,0.7770515680,0.0000000000,0.0000385046,0.0000385046,1,1,0.0000000000,FSS-1000,,,
585_class-818,4,0.6852105856,0.8490367532,0.9640865326,4,0.6852105856,0.8490367532,0.9640865326,0.0000000000,-0.1638261676,-0.1638261676,0,0,0.0000000000,FSS-1000,,,
586_class-818,2,0.9864037633,0.9855904579,0.9864258766,2,0.9864037633,0.9855904579,0.9864258766,0.0000000000,0.0008133054,0.0008133054,1,1,0.0000000000,FSS-1000,,,
587_class-818,0,0.5619060993,0.5619060993,0.9421918392,0,0.5619060993,0.5619060993,0.9421918392,0.0000000000,0.0000000000,0.0000000000,1,1,0.0000000000,FSS-1000,,,
588_class-818,3,0.9769097567,0.8874318600,0.9769097567,3,0.9769097567,0.8874318600,0.9769097567,0.0000000000,0.0894778967,0.0894778967,1,1,0.0000000000,FSS-1000,,,
589_class-818,5,0.9388331175,0.9400464892,0.9400464892,0,0.9400464892,0.9400464892,0.9400464892,0.0012133718,-0.0012133718,0.0000000000,0,1,1.0000000000,FSS-1000,,,
590_class-819,4,0.9522575140,0.9252461791,0.9522575140,4,0.9522575140,0.9252461791,0.9522575140,0.0000000000,0.0270113349,0.0270113349,1,1,0.0000000000,FSS-1000,,,
591_class-819,1,0.9456208944,0.9459599257,0.9462679625,0,0.9459599257,0.9459599257,0.9462679625,0.0003390312,-0.0003390312,0.0000000000,0,1,1.0000000000,FSS-1000,,,
592_class-819,3,0.8719316125,0.8754951954,0.9217580557,0,0.8754951954,0.8754951954,0.9217580557,0.0035635829,-0.0035635829,0.0000000000,0,1,1.0000000000,FSS-1000,,,
593_class-819,1,0.9114027023,0.9017938375,0.9164720774,0,0.9017938375,0.9017938375,0.9164720774,-0.0096088648,0.0096088648,0.0000000000,1,1,0.0000000000,FSS-1000,,,
594_class-819,1,0.9719504118,0.9713260531,0.9719504118,0,0.9713260531,0.9713260531,0.9719504118,-0.0006243587,0.0006243587,0.0000000000,1,1,0.0000000000,FSS-1000,,,
595_class-819,0,0.9296052456,0.9296052456,0.9426305294,0,0.9296052456,0.9296052456,0.9426305294,0.0000000000,0.0000000000,0.0000000000,1,1,0.0000000000,FSS-1000,,,
596_class-819,0,0.9539516568,0.9539516568,0.9539516568,0,0.9539516568,0.9539516568,0.9539516568,0.0000000000,0.0000000000,0.0000000000,1,1,0.0000000000,FSS-1000,,,
597_class-819,4,0.9377304316,0.9385288954,0.9394994974,0,0.9385288954,0.9385288954,0.9394994974,0.0007984638,-0.0007984638,0.0000000000,0,1,1.0000000000,FSS-1000,,,
598_class-819,5,0.8156567812,0.8150588274,0.8156567812,0,0.8150588274,0.8150588274,0.8156567812,-0.0005979538,0.0005979538,0.0000000000,1,1,0.0000000000,FSS-1000,,,
599_class-819,4,0.8807153702,0.8795854449,0.8812603354,0,0.8795854449,0.8795854449,0.8812603354,-0.0011299253,0.0011299253,0.0000000000,1,1,0.0000000000,FSS-1000,,,
600_class-820,5,0.9086869955,0.9071246386,0.9100007415,5,0.9086869955,0.9071246386,0.9100007415,0.0000000000,0.0015623569,0.0015623569,1,1,0.0000000000,FSS-1000,,,
601_class-820,4,0.9476732016,0.1669276953,0.9491564035,4,0.9476732016,0.1669276953,0.9491564035,0.0000000000,0.7807455063,0.7807455063,1,1,0.0000000000,FSS-1000,,,
602_class-820,4,0.0594716221,0.1668944806,0.8407822847,0,0.1668944806,0.1668944806,0.8407822847,0.1074228585,-0.1074228585,0.0000000000,0,1,1.0000000000,FSS-1000,,,
603_class-820,3,0.9646977186,0.9653034806,0.9653034806,0,0.9653034806,0.9653034806,0.9653034806,0.0006057620,-0.0006057620,0.0000000000,0,1,1.0000000000,FSS-1000,,,
604_class-820,3,0.9237816930,0.9262652993,0.9403418303,3,0.9237816930,0.9262652993,0.9403418303,0.0000000000,-0.0024836063,-0.0024836063,0,0,0.0000000000,FSS-1000,,,
605_class-820,2,0.9621151686,0.9596804380,0.9621151686,0,0.9596804380,0.9596804380,0.9621151686,-0.0024347305,0.0024347305,0.0000000000,1,1,0.0000000000,FSS-1000,,,
606_class-820,4,0.9528433681,0.9530613422,0.9544638395,0,0.9530613422,0.9530613422,0.9544638395,0.0002179742,-0.0002179742,0.0000000000,0,1,1.0000000000,FSS-1000,,,
607_class-820,2,0.9200952053,0.9188600183,0.9200952053,0,0.9188600183,0.9188600183,0.9200952053,-0.0012351871,0.0012351871,0.0000000000,1,1,0.0000000000,FSS-1000,,,
608_class-820,2,0.9444390535,0.9472301006,0.9475470781,2,0.9444390535,0.9472301006,0.9475470781,0.0000000000,-0.0027910471,-0.0027910471,0,0,0.0000000000,FSS-1000,,,
609_class-820,3,0.9409525394,0.9424502850,0.9425162673,3,0.9409525394,0.9424502850,0.9425162673,0.0000000000,-0.0014977455,-0.0014977455,0,0,0.0000000000,FSS-1000,,,
610_class-821,3,0.6819962859,0.6814280748,0.6819962859,0,0.6814280748,0.6814280748,0.6819962859,-0.0005682111,0.0005682111,0.0000000000,1,1,0.0000000000,FSS-1000,,,
611_class-821,1,0.7275623679,0.7268848419,0.7278623581,0,0.7268848419,0.7268848419,0.7278623581,-0.0006775260,0.0006775260,0.0000000000,1,1,0.0000000000,FSS-1000,,,
612_class-821,4,0.9831210375,0.8801414371,0.9831210375,0,0.8801414371,0.8801414371,0.9831210375,-0.1029796004,0.1029796004,0.0000000000,1,1,0.0000000000,FSS-1000,,,
613_class-821,1,0.7968450785,0.7964736223,0.7968743443,1,0.7968450785,0.7964736223,0.7968743443,0.0000000000,0.0003714561,0.0003714561,1,1,0.0000000000,FSS-1000,,,
614_class-821,5,0.5836697817,0.5846374035,0.6909857988,5,0.5836697817,0.5846374035,0.6909857988,0.0000000000,-0.0009676218,-0.0009676218,0,0,0.0000000000,FSS-1000,,,
615_class-821,5,0.7631262541,0.7574621439,0.7631262541,5,0.7631262541,0.7574621439,0.7631262541,0.0000000000,0.0056641102,0.0056641102,1,1,0.0000000000,FSS-1000,,,
616_class-821,0,0.0500958599,0.0500958599,0.0977884457,0,0.0500958599,0.0500958599,0.0977884457,0.0000000000,0.0000000000,0.0000000000,1,1,0.0000000000,FSS-1000,,,
617_class-821,2,0.7440343499,0.7470405102,0.7470405102,0,0.7470405102,0.7470405102,0.7470405102,0.0030061603,-0.0030061603,0.0000000000,0,1,1.0000000000,FSS-1000,,,
618_class-821,2,0.8083611131,0.8080701828,0.8805865049,2,0.8083611131,0.8080701828,0.8805865049,0.0000000000,0.0002909303,0.0002909303,1,1,0.0000000000,FSS-1000,,,
619_class-821,4,0.7215678692,0.7180237770,0.7215678692,0,0.7180237770,0.7180237770,0.7215678692,-0.0035440922,0.0035440922,0.0000000000,1,1,0.0000000000,FSS-1000,,,
620_class-822,0,0.9392967224,0.9392967224,0.9403967857,0,0.9392967224,0.9392967224,0.9403967857,0.0000000000,0.0000000000,0.0000000000,1,1,0.0000000000,FSS-1000,,,
621_class-822,3,0.9805439711,0.9802186489,0.9806247950,3,0.9805439711,0.9802186489,0.9806247950,0.0000000000,0.0003253222,0.0003253222,1,1,0.0000000000,FSS-1000,,,
622_class-822,0,0.9768945575,0.9768945575,0.9768945575,0,0.9768945575,0.9768945575,0.9768945575,0.0000000000,0.0000000000,0.0000000000,1,1,0.0000000000,FSS-1000,,,
623_class-822,5,0.9851677418,0.9676933289,0.9851677418,0,0.9676933289,0.9676933289,0.9851677418,-0.0174744129,0.0174744129,0.0000000000,1,1,0.0000000000,FSS-1000,,,
624_class-822,5,0.9489059448,0.9492597580,0.9492931366,0,0.9492597580,0.9492597580,0.9492931366,0.0003538132,-0.0003538132,0.0000000000,0,1,1.0000000000,FSS-1000,,,
625_class-822,1,0.9811706543,0.9816869497,0.9816869497,0,0.9816869497,0.9816869497,0.9816869497,0.0005162954,-0.0005162954,0.0000000000,0,1,1.0000000000,FSS-1000,,,
626_class-822,2,0.9542263746,0.9541111588,0.9549025297,2,0.9542263746,0.9541111588,0.9549025297,0.0000000000,0.0001152158,0.0001152158,1,1,0.0000000000,FSS-1000,,,
627_class-822,5,0.9725660086,0.9723024368,0.9731334448,5,0.9725660086,0.9723024368,0.9731334448,0.0000000000,0.0002635717,0.0002635717,1,1,0.0000000000,FSS-1000,,,
628_class-822,0,0.9753406048,0.9753406048,0.9756453037,0,0.9753406048,0.9753406048,0.9756453037,0.0000000000,0.0000000000,0.0000000000,1,1,0.0000000000,FSS-1000,,,
629_class-822,5,0.9721733332,0.9699739814,0.9721733332,0,0.9699739814,0.9699739814,0.9721733332,-0.0021993518,0.0021993518,0.0000000000,1,1,0.0000000000,FSS-1000,,,
630_class-823,5,0.9504827857,0.9487354755,0.9506394863,5,0.9504827857,0.9487354755,0.9506394863,0.0000000000,0.0017473102,0.0017473102,1,1,0.0000000000,FSS-1000,,,
631_class-823,2,0.9273420572,0.8409725428,0.9277149439,2,0.9273420572,0.8409725428,0.9277149439,0.0000000000,0.0863695145,0.0863695145,1,1,0.0000000000,FSS-1000,,,
632_class-823,1,0.9525390267,0.9508726597,0.9532564878,0,0.9508726597,0.9508726597,0.9532564878,-0.0016663671,0.0016663671,0.0000000000,1,1,0.0000000000,FSS-1000,,,
633_class-823,5,0.9640491009,0.7527667880,0.9640491009,5,0.9640491009,0.7527667880,0.9640491009,0.0000000000,0.2112823129,0.2112823129,1,1,0.0000000000,FSS-1000,,,
634_class-823,3,0.9611730576,0.9564979076,0.9618730545,0,0.9564979076,0.9564979076,0.9618730545,-0.0046751499,0.0046751499,0.0000000000,1,1,0.0000000000,FSS-1000,,,
635_class-823,2,0.9580074549,0.7812758684,0.9580074549,0,0.7812758684,0.7812758684,0.9580074549,-0.1767315865,0.1767315865,0.0000000000,1,1,0.0000000000,FSS-1000,,,
636_class-823,5,0.9114322662,0.9283187389,0.9283187389,5,0.9114322662,0.9283187389,0.9283187389,0.0000000000,-0.0168864727,-0.0168864727,0,0,0.0000000000,FSS-1000,,,
637_class-823,3,0.9636725187,0.9588687420,0.9636725187,0,0.9588687420,0.9588687420,0.9636725187,-0.0048037767,0.0048037767,0.0000000000,1,1,0.0000000000,FSS-1000,,,
638_class-823,4,0.7837772369,0.7929517031,0.9146339893,0,0.7929517031,0.7929517031,0.9146339893,0.0091744661,-0.0091744661,0.0000000000,0,1,1.0000000000,FSS-1000,,,
639_class-823,3,0.9313471317,0.3126768172,0.9313471317,3,0.9313471317,0.3126768172,0.9313471317,0.0000000000,0.6186703146,0.6186703146,1,1,0.0000000000,FSS-1000,,,
640_class-824,0,0.9403887987,0.9403887987,0.9403887987,0,0.9403887987,0.9403887987,0.9403887987,0.0000000000,0.0000000000,0.0000000000,1,1,0.0000000000,FSS-1000,,,
641_class-824,3,0.9696965218,0.9710158110,0.9714469910,3,0.9696965218,0.9710158110,0.9714469910,0.0000000000,-0.0013192892,-0.0013192892,0,0,0.0000000000,FSS-1000,,,
642_class-824,1,0.9280351400,0.9232844114,0.9280351400,0,0.9232844114,0.9232844114,0.9280351400,-0.0047507286,0.0047507286,0.0000000000,1,1,0.0000000000,FSS-1000,,,
643_class-824,0,0.9701703787,0.9701703787,0.9706697464,0,0.9701703787,0.9701703787,0.9706697464,0.0000000000,0.0000000000,0.0000000000,1,1,0.0000000000,FSS-1000,,,
644_class-824,5,0.9743990302,0.9737831354,0.9743990302,5,0.9743990302,0.9737831354,0.9743990302,0.0000000000,0.0006158948,0.0006158948,1,1,0.0000000000,FSS-1000,,,
645_class-824,3,0.9886984825,0.9884436727,0.9886984825,3,0.9886984825,0.9884436727,0.9886984825,0.0000000000,0.0002548099,0.0002548099,1,1,0.0000000000,FSS-1000,,,
646_class-824,3,0.8694626093,0.8693886995,0.8694626093,3,0.8694626093,0.8693886995,0.8694626093,0.0000000000,0.0000739098,0.0000739098,1,1,0.0000000000,FSS-1000,,,
647_class-824,1,0.9851001501,0.9849716425,0.9851001501,1,0.9851001501,0.9849716425,0.9851001501,0.0000000000,0.0001285076,0.0001285076,1,1,0.0000000000,FSS-1000,,,
648_class-824,2,0.9847598672,0.9845079184,0.9847598672,2,0.9847598672,0.9845079184,0.9847598672,0.0000000000,0.0002519488,0.0002519488,1,1,0.0000000000,FSS-1000,,,
649_class-824,5,0.9862360954,0.9859031439,0.9862990379,0,0.9859031439,0.9859031439,0.9862990379,-0.0003329515,0.0003329515,0.0000000000,1,1,0.0000000000,FSS-1000,,,
650_class-825,4,0.8787017465,0.8789844513,0.8795235157,0,0.8789844513,0.8789844513,0.8795235157,0.0002827048,-0.0002827048,0.0000000000,0,1,1.0000000000,FSS-1000,,,
651_class-825,5,0.9625660181,0.9619916081,0.9628542662,5,0.9625660181,0.9619916081,0.9628542662,0.0000000000,0.0005744100,0.0005744100,1,1,0.0000000000,FSS-1000,,,
652_class-825,1,0.9758751392,0.9758896828,0.9758896828,0,0.9758896828,0.9758896828,0.9758896828,0.0000145435,-0.0000145435,0.0000000000,0,1,1.0000000000,FSS-1000,,,
653_class-825,3,0.9747759104,0.9745651484,0.9748067856,3,0.9747759104,0.9745651484,0.9748067856,0.0000000000,0.0002107620,0.0002107620,1,1,0.0000000000,FSS-1000,,,
654_class-825,4,0.9781770706,0.9783958197,0.9783958197,0,0.9783958197,0.9783958197,0.9783958197,0.0002187490,-0.0002187490,0.0000000000,0,1,1.0000000000,FSS-1000,,,
655_class-825,1,0.9648507833,0.9648801088,0.9649016857,1,0.9648507833,0.9648801088,0.9649016857,0.0000000000,-0.0000293255,-0.0000293255,0,0,0.0000000000,FSS-1000,,,
656_class-825,4,0.9737546444,0.9733954668,0.9737546444,0,0.9733954668,0.9733954668,0.9737546444,-0.0003591776,0.0003591776,0.0000000000,1,1,0.0000000000,FSS-1000,,,
657_class-825,1,0.8524157405,0.8522452116,0.8525447845,1,0.8524157405,0.8522452116,0.8525447845,0.0000000000,0.0001705289,0.0001705289,1,1,0.0000000000,FSS-1000,,,
658_class-825,1,0.9700738788,0.9702186584,0.9720878601,0,0.9702186584,0.9702186584,0.9720878601,0.0001447797,-0.0001447797,0.0000000000,0,1,1.0000000000,FSS-1000,,,
659_class-825,0,0.9552066326,0.9552066326,0.9553780556,0,0.9552066326,0.9552066326,0.9553780556,0.0000000000,0.0000000000,0.0000000000,1,1,0.0000000000,FSS-1000,,,
660_class-826,0,0.9775403142,0.9775403142,0.9777073860,0,0.9775403142,0.9775403142,0.9777073860,0.0000000000,0.0000000000,0.0000000000,1,1,0.0000000000,FSS-1000,,,
661_class-826,1,0.9569077492,0.9567140341,0.9569077492,1,0.9569077492,0.9567140341,0.9569077492,0.0000000000,0.0001937151,0.0001937151,1,1,0.0000000000,FSS-1000,,,
662_class-826,2,0.9840403199,0.9842247963,0.9857391119,2,0.9840403199,0.9842247963,0.9857391119,0.0000000000,-0.0001844764,-0.0001844764,0,0,0.0000000000,FSS-1000,,,
663_class-826,1,0.9706679583,0.9707964063,0.9730646610,1,0.9706679583,0.9707964063,0.9730646610,0.0000000000,-0.0001284480,-0.0001284480,0,0,0.0000000000,FSS-1000,,,
664_class-826,1,0.9782572389,0.9755496383,0.9782572389,1,0.9782572389,0.9755496383,0.9782572389,0.0000000000,0.0027076006,0.0027076006,1,1,0.0000000000,FSS-1000,,,
665_class-826,2,0.7745298147,0.3533376455,0.7745298147,2,0.7745298147,0.3533376455,0.7745298147,0.0000000000,0.4211921692,0.4211921692,1,1,0.0000000000,FSS-1000,,,
666_class-826,1,0.5819984674,0.5142520070,0.8616982102,1,0.5819984674,0.5142520070,0.8616982102,0.0000000000,0.0677464604,0.0677464604,1,1,0.0000000000,FSS-1000,,,
667_class-826,3,0.8676768541,0.8679960370,0.8690040112,3,0.8676768541,0.8679960370,0.8690040112,0.0000000000,-0.0003191829,-0.0003191829,0,0,0.0000000000,FSS-1000,,,
668_class-826,2,0.9829750657,0.9822224379,0.9829750657,0,0.9822224379,0.9822224379,0.9829750657,-0.0007526278,0.0007526278,0.0000000000,1,1,0.0000000000,FSS-1000,,,
669_class-826,1,0.9716575742,0.9722343683,0.9723234177,1,0.9716575742,0.9722343683,0.9723234177,0.0000000000,-0.0005767941,-0.0005767941,0,0,0.0000000000,FSS-1000,,,
670_class-827,3,0.9878801107,0.9867759943,0.9880620241,0,0.9867759943,0.9867759943,0.9880620241,-0.0011041164,0.0011041164,0.0000000000,1,1,0.0000000000,FSS-1000,,,
671_class-827,4,0.8198971152,0.8160669804,0.8198971152,0,0.8160669804,0.8160669804,0.8198971152,-0.0038301349,0.0038301349,0.0000000000,1,1,0.0000000000,FSS-1000,,,
672_class-827,4,0.9857752323,0.9857155085,0.9857752323,4,0.9857752323,0.9857155085,0.9857752323,0.0000000000,0.0000597239,0.0000597239,1,1,0.0000000000,FSS-1000,,,
673_class-827,1,0.9900659919,0.9706745148,0.9900993109,0,0.9706745148,0.9706745148,0.9900993109,-0.0193914771,0.0193914771,0.0000000000,1,1,0.0000000000,FSS-1000,,,
674_class-827,3,0.9839015007,0.9840182662,0.9840182662,3,0.9839015007,0.9840182662,0.9840182662,0.0000000000,-0.0001167655,-0.0001167655,0,0,0.0000000000,FSS-1000,,,
675_class-827,4,0.9853222966,0.9853997827,0.9854216576,0,0.9853997827,0.9853997827,0.9854216576,0.0000774860,-0.0000774860,0.0000000000,0,1,1.0000000000,FSS-1000,,,
676_class-827,1,0.9751904011,0.9775086045,0.9775086045,1,0.9751904011,0.9775086045,0.9775086045,0.0000000000,-0.0023182034,-0.0023182034,0,0,0.0000000000,FSS-1000,,,
677_class-827,5,0.9681834579,0.9657890201,0.9681834579,0,0.9657890201,0.9657890201,0.9681834579,-0.0023944378,0.0023944378,0.0000000000,1,1,0.0000000000,FSS-1000,,,
678_class-827,4,0.9901121259,0.9900988936,0.9901121259,0,0.9900988936,0.9900988936,0.9901121259,-0.0000132322,0.0000132322,0.0000000000,1,1,0.0000000000,FSS-1000,,,
679_class-827,4,0.9695022106,0.9606293440,0.9695022106,4,0.9695022106,0.9606293440,0.9695022106,0.0000000000,0.0088728666,0.0088728666,1,1,0.0000000000,FSS-1000,,,
680_class-828,3,0.9625819921,0.9624172449,0.9633128643,3,0.9625819921,0.9624172449,0.9633128643,0.0000000000,0.0001647472,0.0001647472,1,1,0.0000000000,FSS-1000,,,
681_class-828,1,0.9481662512,0.9482933283,0.9482933283,0,0.9482933283,0.9482933283,0.9482933283,0.0001270771,-0.0001270771,0.0000000000,0,1,1.0000000000,FSS-1000,,,
682_class-828,0,0.9596772194,0.9596772194,0.9681205750,0,0.9596772194,0.9596772194,0.9681205750,0.0000000000,0.0000000000,0.0000000000,1,1,0.0000000000,FSS-1000,,,
683_class-828,4,0.9358539581,0.9365704060,0.9383792877,4,0.9358539581,0.9365704060,0.9383792877,0.0000000000,-0.0007164478,-0.0007164478,0,0,0.0000000000,FSS-1000,,,
684_class-828,4,0.9208909273,0.9044140577,0.9212083817,4,0.9208909273,0.9044140577,0.9212083817,0.0000000000,0.0164768696,0.0164768696,1,1,0.0000000000,FSS-1000,,,
