benchmark,seed,fold,method,obj_name,baseline_miou,selected_miou,selected_iter,fallback,non_degraded,oracle_miou
COCO-20i,45,0,original,955_class-48,0.4142504930,0.9767823219,2,0,1,0.9767823219
COCO-20i,45,0,original,956_class-36,0.4324052334,0.4554344714,3,0,1,0.4554344714
COCO-20i,45,0,original,957_class-28,0.8330600262,0.8348028660,1,0,1,0.8348028660
COCO-20i,45,0,original,958_class-44,0.3305100799,0.4592023194,1,0,1,0.4592023194
COCO-20i,45,0,original,959_class-24,0.4298468530,0.4298468530,0,0,1,0.5598547459
COCO-20i,45,0,original,960_class-4,0.2535042167,0.4199251533,2,0,1,0.4199251533
COCO-20i,45,0,original,961_class-68,0.4215165377,0.4215165377,0,0,1,0.4215165377
COCO-20i,45,0,original,962_class-64,0.3511117995,0.9661707878,5,0,1,0.9661707878
COCO-20i,45,0,original,963_class-68,0.4226569235,0.4226569235,0,0,1,0.4846081734
COCO-20i,45,0,original,964_class-24,0.4389450848,0.4389450848,0,0,1,0.4390270710
COCO-20i,45,0,original,965_class-0,0.6501621008,0.1341452301,4,0,0,0.7063699365
COCO-20i,45,0,original,966_class-4,0.7946356535,0.7946356535,0,0,1,0.9038975239
COCO-20i,45,0,original,967_class-16,0.0846338943,0.2927281857,3,0,1,0.3004371524
COCO-20i,45,0,original,968_class-36,0.8738764524,0.8738764524,0,0,1,0.8738764524
COCO-20i,45,0,original,969_class-28,0.3150811195,0.3586939871,4,0,1,0.6501559019
COCO-20i,45,0,original,970_class-8,0.7866878510,0.5091646910,2,0,0,0.8385202885
COCO-20i,45,0,original,971_class-20,0.9393560886,0.9395905733,5,0,1,0.9396342039
COCO-20i,45,0,original,972_class-12,0.8295461535,0.9600954056,4,0,1,0.9603488445
COCO-20i,45,0,original,973_class-20,0.5816978216,0.8846716881,4,0,1,0.8846716881
COCO-20i,45,0,original,974_class-28,0.3607548475,0.6053411961,3,0,1,0.7401871681
COCO-20i,45,0,original,975_class-44,0.4719350338,0.4823403656,3,0,1,0.4866374135
COCO-20i,45,0,original,976_class-32,0.2269908637,0.4762395322,2,0,1,0.4762395322
COCO-20i,45,0,original,977_class-12,0.9822599888,0.7567878962,4,0,0,0.9822599888
COCO-20i,45,0,original,978_class-20,0.9448182583,0.9447989464,3,0,0,0.9448604584
COCO-20i,45,0,original,979_class-40,0.3730508685,0.4768060148,2,0,1,0.4768060148
COCO-20i,45,0,original,980_class-68,0.7479412556,0.7479412556,0,0,1,0.7925106287
COCO-20i,45,0,original,981_class-12,0.4786840975,0.4567481875,1,0,0,0.4786987305
COCO-20i,45,0,original,982_class-32,0.6279011965,0.4478279948,4,0,0,0.6279011965
COCO-20i,45,0,original,983_class-52,0.4476621449,0.4476621449,0,0,1,0.4717822075
COCO-20i,45,0,original,984_class-64,0.4686908424,0.4728752375,4,0,1,0.5978748798
COCO-20i,45,0,original,985_class-28,0.2546282411,0.2774056792,2,0,1,0.2774056792
COCO-20i,45,0,original,986_class-32,0.4331256151,0.4527846873,3,0,1,0.6526312232
COCO-20i,45,0,original,987_class-20,0.9710029960,0.9707514048,4,0,0,0.9719825983
COCO-20i,45,0,original,988_class-76,0.7095504999,0.4446196854,2,0,0,0.7630800009
COCO-20i,45,0,original,989_class-20,0.7566914558,0.6779071093,4,0,0,0.9347742796
COCO-20i,45,0,original,990_class-28,0.9476581216,0.4273956418,2,0,0,0.9476581216
COCO-20i,45,0,original,991_class-64,0.4059886634,0.4074029922,4,0,1,0.6110427380
COCO-20i,45,0,original,992_class-8,0.5661597252,0.9058189392,3,0,1,0.9058189392
COCO-20i,45,0,original,993_class-20,0.8013174534,0.8012430668,4,0,0,0.8013794422
COCO-20i,45,0,original,994_class-44,0.1706948578,0.4898425043,5,0,1,0.4898425043
COCO-20i,45,0,original,995_class-44,0.4647647738,0.4803689420,4,0,1,0.6282213926
COCO-20i,45,0,original,996_class-76,0.0597209185,0.4458227754,1,0,1,0.4458227754
COCO-20i,45,0,original,997_class-60,0.6049451828,0.2333299518,1,0,0,0.6049451828
COCO-20i,45,0,original,998_class-64,0.4821484387,0.4821484387,0,0,1,0.4821484387
COCO-20i,45,0,original,999_class-40,0.3932133317,0.3929836154,1,0,0,0.3939957023
COCO-20i,45,0,confidence_only,0_class-0,0.9348068237,0.9348068237,0,0,1,0.9374296665
COCO-20i,45,0,confidence_only,1_class-72,0.4537518024,0.4031599760,1,0,0,0.4537518024
COCO-20i,45,0,confidence_only,2_class-68,0.1784857064,0.1784857064,0,1,1,0.1785248369
COCO-20i,45,0,confidence_only,3_class-76,0.1564928591,0.1705811471,2,0,1,0.1724977195
COCO-20i,45,0,confidence_only,4_class-36,0.4851467013,0.4888809919,1,0,1,0.4888809919
COCO-20i,45,0,confidence_only,5_class-56,0.4356170297,0.4264173210,1,0,0,0.4356170297
COCO-20i,45,0,confidence_only,6_class-48,0.4341966510,0.4342778623,2,0,1,0.6609586477
COCO-20i,45,0,confidence_only,7_class-36,0.4743966162,0.4743966162,0,1,1,0.5335528851
COCO-20i,45,0,confidence_only,8_class-40,0.9571028948,0.9671297073,5,0,1,0.9671297073
COCO-20i,45,0,confidence_only,9_class-4,0.9420785904,0.9392457008,4,0,0,0.9420785904
COCO-20i,45,0,confidence_only,10_class-0,0.2711516619,0.2711572647,2,0,1,0.2711926699
COCO-20i,45,0,confidence_only,11_class-68,0.5343719721,0.4672846794,3,0,0,0.6571979523
COCO-20i,45,0,confidence_only,12_class-40,0.4749183953,0.4647739232,4,0,0,0.4839261472
COCO-20i,45,0,confidence_only,13_class-36,0.7624535561,0.6055665016,1,0,0,0.7624535561
COCO-20i,45,0,confidence_only,14_class-28,0.4783416986,0.5436305404,2,0,1,0.5436305404
COCO-20i,45,0,confidence_only,15_class-72,0.4429868460,0.4431265891,3,0,1,0.5708160400
COCO-20i,45,0,confidence_only,16_class-52,0.3148468435,0.3184343874,4,0,1,0.3184343874
COCO-20i,45,0,confidence_only,17_class-32,0.3873505890,0.3583664596,2,0,0,0.4166697860
COCO-20i,45,0,confidence_only,18_class-72,0.1644465625,0.1678005010,4,0,1,0.1703955829
COCO-20i,45,0,confidence_only,19_class-12,0.6385216713,0.8775612116,3,0,1,0.8775612116
COCO-20i,45,0,confidence_only,20_class-48,0.6100663543,0.2538499832,4,0,0,0.7836996913
COCO-20i,45,0,confidence_only,21_class-60,0.7800489068,0.7795747519,3,0,0,0.7808145881
COCO-20i,45,0,confidence_only,22_class-4,0.9079741240,0.9079471827,1,0,0,0.9079846144
COCO-20i,45,0,confidence_only,23_class-60,0.2929122150,0.2849991322,5,0,0,0.3611286879
COCO-20i,45,0,confidence_only,24_class-32,0.4588036835,0.4594946802,3,0,1,0.4728948176
COCO-20i,45,0,confidence_only,25_class-60,0.3692587316,0.3692840338,5,0,1,0.3757505715
COCO-20i,45,0,confidence_only,26_class-52,0.6882747412,0.6882747412,0,0,1,0.8250777721
COCO-20i,45,0,confidence_only,27_class-24,0.3757584095,0.4603334069,3,0,1,0.4603334069
COCO-20i,45,0,confidence_only,28_class-64,0.3891524374,0.4334555566,1,0,1,0.4367229939
COCO-20i,45,0,confidence_only,29_class-40,0.3656311929,0.4308019280,4,0,1,0.4550134540
COCO-20i,45,0,confidence_only,30_class-40,0.4923277199,0.4679212570,1,0,0,0.4923277199
COCO-20i,45,0,confidence_only,31_class-24,0.7526583672,0.7663875818,2,0,1,0.8824549913
COCO-20i,45,0,confidence_only,32_class-28,0.5268978477,0.4586480558,1,0,0,0.6994299293
COCO-20i,45,0,confidence_only,33_class-16,0.3474977911,0.3477959335,1,0,1,0.6949236393
COCO-20i,45,0,confidence_only,34_class-52,0.6989177465,0.6989177465,0,0,1,0.7952755690
COCO-20i,45,0,confidence_only,35_class-76,0.5206351280,0.5185635090,4,0,0,0.5261920094
COCO-20i,45,0,confidence_only,36_class-76,0.5267347693,0.5267347693,0,1,1,0.5267817974
COCO-20i,45,0,confidence_only,37_class-36,0.5429178476,0.7571892142,1,0,1,0.7571892142
COCO-20i,45,0,confidence_only,38_class-60,0.2695457935,0.2695457935,0,0,1,0.2696355879
COCO-20i,45,0,confidence_only,39_class-48,0.5891636014,0.5889997482,4,0,0,0.9115889668
COCO-20i,45,0,confidence_only,40_class-64,0.3115058541,0.3115058541,0,1,1,0.4795489907
COCO-20i,45,0,confidence_only,41_class-12,0.4842142463,0.2863729894,4,0,0,0.8092943430
COCO-20i,45,0,confidence_only,42_class-36,0.2040547132,0.2027639449,5,0,0,0.2040547132
COCO-20i,45,0,confidence_only,43_class-44,0.6702950597,0.4571171403,4,0,0,0.6702950597
COCO-20i,45,0,confidence_only,44_class-32,0.4412862659,0.9655330777,1,0,1,0.9666450620
COCO-20i,45,0,confidence_only,45_class-56,0.4437322021,0.4437396526,2,0,1,0.4437396526
COCO-20i,45,0,confidence_only,46_class-4,0.0006451533,0.0006451533,0,1,1,0.0007586681
COCO-20i,45,0,confidence_only,47_class-24,0.5289290547,0.7622699738,2,0,1,0.7622699738
COCO-20i,45,0,confidence_only,48_class-64,0.5263142586,0.5581519008,3,0,1,0.5581519008
COCO-20i,45,0,confidence_only,49_class-36,0.3916551471,0.4292744696,4,0,1,0.4292744696
COCO-20i,45,0,confidence_only,50_class-60,0.3010310233,0.3010310233,0,1,1,0.3010310233
COCO-20i,45,0,confidence_only,51_class-16,0.4679630399,0.4355331659,4,0,0,0.5835719109
COCO-20i,45,0,confidence_only,52_class-76,0.6086207032,0.6086506248,2,0,1,0.6088237762
COCO-20i,45,0,confidence_only,53_class-0,0.3263647556,0.4784789383,2,0,1,0.4784789383
COCO-20i,45,0,confidence_only,54_class-52,0.9038207531,0.4999334812,2,0,0,0.9038207531
COCO-20i,45,0,confidence_only,55_class-28,0.7245088816,0.7245088816,0,1,1,0.8698649406
COCO-20i,45,0,confidence_only,56_class-76,0.5225442648,0.5225442648,0,1,1,0.6217313409
COCO-20i,45,0,confidence_only,57_class-60,0.4134497941,0.6456044316,1,0,1,0.6958730817
COCO-20i,45,0,confidence_only,58_class-20,0.8967782259,0.9051992893,5,0,1,0.9051992893
COCO-20i,45,0,confidence_only,59_class-76,0.7011955976,0.7011955976,0,1,1,0.7011955976
COCO-20i,45,0,confidence_only,60_class-56,0.3805250227,0.3805250227,0,1,1,0.4387531579
COCO-20i,45,0,confidence_only,61_class-60,0.4216776192,0.4216776192,0,0,1,0.4259380400
COCO-20i,45,0,confidence_only,62_class-32,0.9221417904,0.8283674717,3,0,0,0.9395445585
COCO-20i,45,0,confidence_only,63_class-36,0.4674687684,0.4883991182,5,0,1,0.4883991182
COCO-20i,45,0,confidence_only,64_class-52,0.9669601321,0.9669477940,3,0,0,0.9673361182
COCO-20i,45,0,confidence_only,65_class-12,0.0027728283,0.0028640069,4,0,1,0.0028659112
COCO-20i,45,0,confidence_only,66_class-24,0.4490709007,0.4364331961,3,0,0,0.4587233961
COCO-20i,45,0,confidence_only,67_class-56,0.4142752886,0.4078613818,5,0,0,0.4142752886
COCO-20i,45,0,confidence_only,68_class-0,0.3089324832,0.3183292747,3,0,1,0.3185037374
COCO-20i,45,0,confidence_only,69_class-36,0.4685882032,0.8328791857,4,0,1,0.8328791857
COCO-20i,45,0,confidence_only,70_class-0,0.2151184380,0.2397176474,1,0,1,0.2397679687
COCO-20i,45,0,confidence_only,71_class-32,0.4511710405,0.4648252726,1,0,1,0.5176349878
COCO-20i,45,0,confidence_only,72_class-72,0.2819648087,0.3470492363,5,0,1,0.3561003208
COCO-20i,45,0,confidence_only,73_class-32,0.4026224613,0.9537454844,5,0,1,0.9543179870
COCO-20i,45,0,confidence_only,74_class-20,0.8963184357,0.8962907195,3,0,0,0.8965088725
COCO-20i,45,0,confidence_only,75_class-24,0.6191786528,0.4639428556,2,0,0,0.6191786528
COCO-20i,45,0,confidence_only,76_class-0,0.1898263842,0.1902419627,3,0,1,0.1902419627
COCO-20i,45,0,confidence_only,77_class-0,0.8866667151,0.8866667151,0,1,1,0.8880589604
COCO-20i,45,0,confidence_only,78_class-44,0.4311973751,0.4505946934,3,0,1,0.4788366556
COCO-20i,45,0,confidence_only,79_class-36,0.4664663076,0.4663281143,2,0,0,0.4664767683
COCO-20i,45,0,confidence_only,80_class-56,0.3615740538,0.4275186062,5,0,1,0.4409688115
COCO-20i,45,0,confidence_only,81_class-52,0.1308528185,0.1069720834,1,0,0,0.3852365613
COCO-20i,45,0,confidence_only,82_class-32,0.3479093015,0.4487857819,2,0,1,0.4587098062
COCO-20i,45,0,confidence_only,83_class-28,0.4143349230,0.4392078221,3,0,1,0.4392078221
COCO-20i,45,0,confidence_only,84_class-44,0.4973779619,0.3997089267,4,0,0,0.4973779619
COCO-20i,45,0,confidence_only,85_class-60,0.4070014656,0.4038701952,2,0,0,0.5822525024
COCO-20i,45,0,confidence_only,86_class-72,0.9487855434,0.9487855434,0,1,1,0.9487855434
COCO-20i,45,0,confidence_only,87_class-56,0.4539511800,0.5718064308,2,0,1,0.5718064308
COCO-20i,45,0,confidence_only,88_class-44,0.3096461594,0.3096461594,0,1,1,0.3760323226
COCO-20i,45,0,confidence_only,89_class-4,0.9114862680,0.8624864817,4,0,0,0.9114862680
COCO-20i,45,0,confidence_only,90_class-20,0.8810060024,0.9277455211,2,0,1,0.9277455211
COCO-20i,45,0,confidence_only,91_class-76,0.5919209719,0.8371961117,3,0,1,0.8371961117
COCO-20i,45,0,confidence_only,92_class-28,0.3125284910,0.3314191103,5,0,1,0.3314191103
COCO-20i,45,0,confidence_only,93_class-64,0.4437747598,0.7087363005,1,0,1,0.8392127752
COCO-20i,45,0,confidence_only,94_class-32,0.3613874912,0.4608708620,4,0,1,0.5876079798
COCO-20i,45,0,confidence_only,95_class-32,0.3270132244,0.4794315696,1,0,1,0.6452672482
COCO-20i,45,0,confidence_only,96_class-48,0.3662344813,0.4161424339,2,0,1,0.4295683503
COCO-20i,45,0,confidence_only,97_class-28,0.3226864934,0.3226864934,0,0,1,0.9417952895
COCO-20i,45,0,confidence_only,98_class-24,0.4788613617,0.4788613617,0,0,1,0.8162544966
COCO-20i,45,0,confidence_only,99_class-48,0.6357647777,0.4689259231,5,0,0,0.9421797991
COCO-20i,45,0,confidence_only,100_class-44,0.4051948488,0.4352480471,4,0,1,0.4352480471
COCO-20i,45,0,confidence_only,101_class-64,0.5878438354,0.5878438354,0,1,1,0.9709323645
COCO-20i,45,0,confidence_only,102_class-40,0.4446425736,0.4404302239,3,0,0,0.7100880146
COCO-20i,45,0,confidence_only,103_class-48,0.6294561028,0.6294561028,0,0,1,0.9685038328
COCO-20i,45,0,confidence_only,104_class-4,0.9303746819,0.9303746819,0,1,1,0.9366565943
COCO-20i,45,0,confidence_only,105_class-4,0.4944969118,0.4944969118,0,0,1,0.4961833954
COCO-20i,45,0,confidence_only,106_class-20,0.4667848051,0.7029191852,4,0,1,0.7498697639
COCO-20i,45,0,confidence_only,107_class-12,0.3692198098,0.4582268894,3,0,1,0.4582268894
COCO-20i,45,0,confidence_only,108_class-28,0.4285863340,0.4596886635,1,0,1,0.5246375799
COCO-20i,45,0,confidence_only,109_class-52,0.6154803038,0.6156324148,5,0,1,0.7809057236
COCO-20i,45,0,confidence_only,110_class-60,0.5877296925,0.5877296925,0,1,1,0.5912860632
COCO-20i,45,0,confidence_only,111_class-56,0.3671714365,0.3671714365,0,0,1,0.3676341474
COCO-20i,45,0,confidence_only,112_class-4,0.1202023998,0.1202063039,2,0,1,0.1202394813
COCO-20i,45,0,confidence_only,113_class-28,0.6112413406,0.6455559134,5,0,1,0.6455559134
COCO-20i,45,0,confidence_only,114_class-52,0.5089055300,0.7919441462,4,0,1,0.8905296326
COCO-20i,45,0,confidence_only,115_class-4,0.7442612052,0.7442612052,0,0,1,0.8914844990
COCO-20i,45,0,confidence_only,116_class-20,0.8051010966,0.8059875965,5,0,1,0.8059875965
COCO-20i,45,0,confidence_only,117_class-0,0.3340732157,0.3340732157,0,1,1,0.3907925785
COCO-20i,45,0,confidence_only,118_class-24,0.2068196684,0.3815986812,1,0,1,0.3815986812
COCO-20i,45,0,confidence_only,119_class-48,0.3523655832,0.3523655832,0,0,1,0.3524847329
COCO-20i,45,0,confidence_only,120_class-8,0.3121684492,0.3121684492,0,1,1,0.4214199185
COCO-20i,45,0,confidence_only,121_class-44,0.7918003798,0.7918003798,0,0,1,0.9031397104
COCO-20i,45,0,confidence_only,122_class-60,0.5056355000,0.5810334682,2,0,1,0.5810334682
COCO-20i,45,0,confidence_only,123_class-72,0.3623236120,0.3623236120,0,0,1,0.3700981140
COCO-20i,45,0,confidence_only,124_class-8,0.4179407954,0.9522686005,2,0,1,0.9522686005
COCO-20i,45,0,confidence_only,125_class-36,0.4941955805,0.4941955805,0,0,1,0.4958299696
COCO-20i,45,0,confidence_only,126_class-44,0.4568133950,0.3673804700,2,0,0,0.4568133950
COCO-20i,45,0,confidence_only,127_class-40,0.4475130737,0.4548027813,4,0,1,0.4648410082
COCO-20i,45,0,confidence_only,128_class-32,0.9413397908,0.9413397908,0,0,1,0.9421119094
COCO-20i,45,0,confidence_only,129_class-0,0.2353419960,0.2353419960,0,1,1,0.6148180962
COCO-20i,45,0,confidence_only,130_class-68,0.4490541220,0.4491659403,4,0,1,0.4491808414
COCO-20i,45,0,confidence_only,131_class-24,0.4326257110,0.9337713122,2,0,1,0.9337713122
COCO-20i,45,0,confidence_only,132_class-44,0.6174728870,0.6175938845,1,0,1,0.6852005720
COCO-20i,45,0,confidence_only,133_class-20,0.1253752410,0.0294685978,1,0,0,0.1253752410
COCO-20i,45,0,confidence_only,134_class-64,0.8382226825,0.8382226825,0,0,1,0.8401620388
COCO-20i,45,0,confidence_only,135_class-60,0.4583154917,0.4461506605,1,0,0,0.4938076138
COCO-20i,45,0,confidence_only,136_class-68,0.4360754192,0.6406791806,2,0,1,0.6406791806
COCO-20i,45,0,confidence_only,137_class-56,0.4573327005,0.4248706698,1,0,0,0.4635869265
COCO-20i,45,0,confidence_only,138_class-56,0.4575587809,0.4606315494,3,0,1,0.4606315494
COCO-20i,45,0,confidence_only,139_class-36,0.5697528720,0.8505783081,3,0,1,0.8505783081
COCO-20i,45,0,confidence_only,140_class-4,0.8424588442,0.8423676491,4,0,0,0.8426905870
COCO-20i,45,0,confidence_only,141_class-60,0.3013523221,0.3013523221,0,0,1,0.3919556737
COCO-20i,45,0,confidence_only,142_class-76,0.4093127549,0.4209182858,2,0,1,0.4339050651
COCO-20i,45,0,confidence_only,143_class-16,0.3299757540,0.3299757540,0,1,1,0.4733859897
COCO-20i,45,0,confidence_only,144_class-60,0.4174558222,0.4174558222,0,0,1,0.8505662680
COCO-20i,45,0,confidence_only,145_class-24,0.4410121739,0.4410121739,0,1,1,0.5229911804
COCO-20i,45,0,confidence_only,146_class-4,0.2065058351,0.9543737769,4,0,1,0.9543737769
COCO-20i,45,0,confidence_only,147_class-36,0.4654044807,0.4660895169,2,0,1,0.4660895169
COCO-20i,45,0,confidence_only,148_class-12,0.0320017412,0.0314569399,3,0,0,0.4449233115
COCO-20i,45,0,confidence_only,149_class-20,0.5793617964,0.1364926696,3,0,0,0.7479505539
COCO-20i,45,0,confidence_only,150_class-60,0.9222464561,0.9246386290,5,0,1,0.9246386290
COCO-20i,45,0,confidence_only,151_class-4,0.7836704254,0.7836704254,0,0,1,0.9559994936
COCO-20i,45,0,confidence_only,152_class-0,0.3511258662,0.4535738230,2,0,1,0.4561574757
COCO-20i,45,0,confidence_only,153_class-36,0.4483631849,0.5394266248,5,0,1,0.5635796785
COCO-20i,45,0,confidence_only,154_class-28,0.4340977073,0.4340977073,0,0,1,0.4340977073
COCO-20i,45,0,confidence_only,155_class-48,0.6559209824,0.6562616229,2,0,1,0.6563061476
COCO-20i,45,0,confidence_only,156_class-48,0.4393531680,0.4393531680,0,1,1,0.6831874847
COCO-20i,45,0,confidence_only,157_class-8,0.3636196852,0.3636196852,0,0,1,0.4606501758
COCO-20i,45,0,confidence_only,158_class-4,0.9514079094,0.9514079094,0,1,1,0.9514079094
COCO-20i,45,0,confidence_only,159_class-76,0.4322263300,0.4353486896,3,0,1,0.5768044591
COCO-20i,45,0,confidence_only,160_class-56,0.4584793150,0.4819248319,1,0,1,0.4819248319
COCO-20i,45,0,confidence_only,161_class-24,0.3828009665,0.4316847324,5,0,1,0.4316847324
COCO-20i,45,0,confidence_only,162_class-64,0.3476040065,0.3476040065,0,1,1,0.3476040065
COCO-20i,45,0,confidence_only,163_class-36,0.5622110963,0.5622110963,0,0,1,0.5622110963
COCO-20i,45,0,confidence_only,164_class-8,0.6527502537,0.7497812510,1,0,1,0.7859423161
COCO-20i,45,0,confidence_only,165_class-36,0.9317675829,0.7545514107,5,0,0,0.9317675829
COCO-20i,45,0,confidence_only,166_class-48,0.5773035884,0.5773035884,0,0,1,0.7897688746
COCO-20i,45,0,confidence_only,167_class-52,0.7503723502,0.8673586845,2,0,1,0.8673586845
COCO-20i,45,0,confidence_only,168_class-68,0.7390636206,0.9676887989,4,0,1,0.9676887989
COCO-20i,45,0,confidence_only,169_class-40,0.6303114295,0.6515706182,4,0,1,0.7702170610
COCO-20i,45,0,confidence_only,170_class-76,0.4850296974,0.4850296974,0,1,1,0.4961172044
COCO-20i,45,0,confidence_only,171_class-0,0.6291346550,0.8027395606,2,0,1,0.8884769678
COCO-20i,45,0,confidence_only,172_class-76,0.3794787526,0.4572121799,3,0,1,0.4611706734
COCO-20i,45,0,confidence_only,173_class-24,0.4488398433,0.4724530876,5,0,1,0.4724530876
COCO-20i,45,0,confidence_only,174_class-72,0.6202841401,0.6360246539,4,0,1,0.9530662298
COCO-20i,45,0,confidence_only,175_class-52,0.2362037003,0.2362037003,0,0,1,0.2362037003
COCO-20i,45,0,confidence_only,176_class-24,0.4632310271,0.4632310271,0,0,1,0.4632310271
COCO-20i,45,0,confidence_only,177_class-16,0.3955074251,0.3955074251,0,0,1,0.4037300944
COCO-20i,45,0,confidence_only,178_class-48,0.3975677490,0.4185872376,2,0,1,0.4185872376
COCO-20i,45,0,confidence_only,179_class-4,0.9479250312,0.9480901361,4,0,1,0.9488039613
COCO-20i,45,0,confidence_only,180_class-0,0.6160472035,0.6160472035,0,1,1,0.6408461928
COCO-20i,45,0,confidence_only,181_class-16,0.6245231628,0.6964508295,1,0,1,0.6964508295
COCO-20i,45,0,confidence_only,182_class-68,0.4730381966,0.4736102521,3,0,1,0.4736102521
COCO-20i,45,0,confidence_only,183_class-36,0.9052690864,0.7506464720,5,0,0,0.9065059423
COCO-20i,45,0,confidence_only,184_class-20,0.4523233473,0.4523233473,0,0,1,0.7138239145
COCO-20i,45,0,confidence_only,185_class-16,0.4187072515,0.4792024493,4,0,1,0.9461367726
COCO-20i,45,0,confidence_only,186_class-72,0.4668870568,0.4668870568,0,0,1,0.5979776382
COCO-20i,45,0,confidence_only,187_class-64,0.3615405262,0.3615405262,0,1,1,0.3617604077
COCO-20i,45,0,confidence_only,188_class-24,0.4746444523,0.4736177027,1,0,0,0.5191496015
COCO-20i,45,0,confidence_only,189_class-76,0.6608175039,0.5612540245,3,0,0,0.6608175039
COCO-20i,45,0,confidence_only,190_class-4,0.9491539001,0.9519569874,1,0,1,0.9522955418
COCO-20i,45,0,confidence_only,191_class-24,0.4717011452,0.5067762733,1,0,1,0.5067762733
COCO-20i,45,0,confidence_only,192_class-4,0.8693956137,0.8671108484,1,0,0,0.8697518706
COCO-20i,45,0,confidence_only,193_class-24,0.4359934330,0.4173070490,5,0,0,0.4359934330
