fold,sample_id,obj_name,baseline_miou,original_miou,original_iter,original_non_degraded,support_fg_miou,support_fg_iter,support_fg_fallback,support_fg_non_degraded,support_fg_delta_vs_original,support_fg_delta_vs_baseline,support_fg_ndr_delta_vs_original,support_decoder_fg_miou,support_decoder_fg_iter,support_decoder_fg_fallback,support_decoder_fg_non_degraded,support_decoder_fg_delta_vs_original,support_decoder_fg_delta_vs_baseline,support_decoder_fg_ndr_delta_vs_original
2,fold2:220_class-14,220_class-14,0.55897760,0.94411480,2,1,0.94411480,2,0,1,0.00000000,0.38513720,0,0.94411480,2,0,1,0.00000000,0.38513720,0
2,fold2:221_class-14,221_class-14,0.99878436,0.93284929,3,0,0.93284929,3,0,0,0.00000000,-0.06593508,0,0.93284929,3,0,0,0.00000000,-0.06593508,0
2,fold2:222_class-14,222_class-14,0.68814349,0.87890905,3,1,0.87890905,3,0,1,0.00000000,0.19076556,0,0.87890905,3,0,1,0.00000000,0.19076556,0
2,fold2:223_class-14,223_class-14,0.99410230,0.90488666,3,0,0.90488666,3,0,0,0.00000000,-0.08921564,0,0.90488666,3,0,0,0.00000000,-0.08921564,0
2,fold2:224_class-14,224_class-14,0.57638222,0.54627919,2,0,0.57638222,0,1,1,0.03010303,0.00000000,1,0.57638222,0,1,1,0.03010303,0.00000000,1
2,fold2:225_class-14,225_class-14,0.64509994,0.92435730,2,1,0.64509994,0,1,1,-0.27925736,0.00000000,0,0.64509994,0,1,1,-0.27925736,0.00000000,0
2,fold2:226_class-10,226_class-10,0.28232336,0.43379807,2,1,0.43379807,2,0,1,0.00000000,0.15147471,0,0.43379807,2,0,1,0.00000000,0.15147471,0
2,fold2:227_class-14,227_class-14,0.24448635,0.24448635,0,1,0.24448635,0,0,1,0.00000000,0.00000000,0,0.24448635,0,0,1,0.00000000,0.00000000,0
2,fold2:228_class-12,228_class-12,0.52842408,0.79541123,2,1,0.79541123,2,0,1,0.00000000,0.26698714,0,0.79541123,2,0,1,0.00000000,0.26698714,0
2,fold2:229_class-13,229_class-13,0.97210908,0.94758761,2,0,0.94758761,2,0,0,0.00000000,-0.02452147,0,0.94758761,2,0,0,0.00000000,-0.02452147,0
2,fold2:230_class-14,230_class-14,0.40870464,0.51846397,4,1,0.40870464,0,1,1,-0.10975933,0.00000000,0,0.40870464,0,1,1,-0.10975933,0.00000000,0
2,fold2:231_class-13,231_class-13,0.97594631,0.92969358,1,0,0.92969358,1,0,0,0.00000000,-0.04625273,0,0.97594631,0,1,1,0.04625273,0.00000000,1
2,fold2:232_class-14,232_class-14,0.39815655,0.51142055,5,1,0.51142055,5,0,1,0.00000000,0.11326399,0,0.51142055,5,0,1,0.00000000,0.11326399,0
2,fold2:233_class-11,233_class-11,0.99825275,0.86967260,3,0,0.99825275,0,1,1,0.12858015,0.00000000,1,0.99825275,0,1,1,0.12858015,0.00000000,1
2,fold2:234_class-11,234_class-11,0.99653792,0.97204268,5,0,0.99653792,0,1,1,0.02449524,0.00000000,1,0.99653792,0,1,1,0.02449524,0.00000000,1
2,fold2:235_class-14,235_class-14,0.99729681,0.97622776,3,0,0.99729681,0,1,1,0.02106905,0.00000000,1,0.99729681,0,1,1,0.02106905,0.00000000,1
2,fold2:236_class-14,236_class-14,0.32532230,0.29051694,1,0,0.32532230,0,1,1,0.03480536,0.00000000,1,0.32532230,0,1,1,0.03480536,0.00000000,1
2,fold2:237_class-14,237_class-14,0.53943062,0.42095208,4,0,0.42095208,4,0,0,0.00000000,-0.11847854,0,0.42095208,4,0,0,0.00000000,-0.11847854,0
2,fold2:238_class-11,238_class-11,0.99775243,0.97197711,5,0,0.99775243,0,1,1,0.02577531,0.00000000,1,0.99775243,0,1,1,0.02577531,0.00000000,1
2,fold2:239_class-14,239_class-14,0.11924116,0.20072623,2,1,0.20072623,2,0,1,0.00000000,0.08148506,0,0.11924116,0,1,1,-0.08148506,0.00000000,0
2,fold2:240_class-14,240_class-14,0.99810159,0.94299680,4,0,0.99810159,0,1,1,0.05510479,0.00000000,1,0.99810159,0,1,1,0.05510479,0.00000000,1
2,fold2:241_class-13,241_class-13,0.12344422,0.12141963,2,0,0.12344422,0,1,1,0.00202459,0.00000000,1,0.12344422,0,1,1,0.00202459,0.00000000,1
2,fold2:242_class-14,242_class-14,0.99995935,0.96294975,1,0,0.96294975,1,0,0,0.00000000,-0.03700960,0,0.96294975,1,0,0,0.00000000,-0.03700960,0
2,fold2:243_class-14,243_class-14,0.29584664,0.88942087,4,1,0.88942087,4,0,1,0.00000000,0.59357423,0,0.29584664,0,1,1,-0.59357423,0.00000000,0
2,fold2:244_class-14,244_class-14,0.99636590,0.96907067,4,0,0.96907067,4,0,0,0.00000000,-0.02729523,0,0.96907067,4,0,0,0.00000000,-0.02729523,0
2,fold2:245_class-14,245_class-14,0.14866430,0.17891718,2,1,0.17891718,2,0,1,0.00000000,0.03025289,0,0.14866430,0,1,1,-0.03025289,0.00000000,0
2,fold2:246_class-14,246_class-14,0.99756002,0.74049699,2,0,0.99756002,0,1,1,0.25706303,0.00000000,1,0.99756002,0,1,1,0.25706303,0.00000000,1
2,fold2:247_class-11,247_class-11,0.78230381,0.97472191,5,1,0.97472191,5,0,1,0.00000000,0.19241810,0,0.97472191,5,0,1,0.00000000,0.19241810,0
2,fold2:248_class-14,248_class-14,0.98495567,0.91741526,2,0,0.91741526,2,0,0,0.00000000,-0.06754041,0,0.91741526,2,0,0,0.00000000,-0.06754041,0
2,fold2:249_class-11,249_class-11,0.37228903,0.58869886,2,1,0.37228903,0,1,1,-0.21640983,0.00000000,0,0.37228903,0,1,1,-0.21640983,0.00000000,0
2,fold2:250_class-14,250_class-14,0.96860147,0.92812097,3,0,0.92812097,3,0,0,0.00000000,-0.04048049,0,0.92812097,3,0,0,0.00000000,-0.04048049,0
2,fold2:251_class-14,251_class-14,0.99946225,0.42303610,1,0,0.42303610,1,0,0,0.00000000,-0.57642615,0,0.99946225,0,1,1,0.57642615,0.00000000,1
2,fold2:252_class-14,252_class-14,0.43738550,0.41484961,2,0,0.43738550,0,1,1,0.02253589,0.00000000,1,0.43738550,0,1,1,0.02253589,0.00000000,1
2,fold2:253_class-14,253_class-14,0.98580039,0.95384276,1,0,0.98580039,0,1,1,0.03195763,0.00000000,1,0.98580039,0,1,1,0.03195763,0.00000000,1
2,fold2:254_class-14,254_class-14,0.77771497,0.39128810,3,0,0.39128810,3,0,0,0.00000000,-0.38642687,0,0.77771497,0,1,1,0.38642687,0.00000000,1
2,fold2:255_class-12,255_class-12,0.28588560,0.95050073,5,1,0.95050073,5,0,1,0.00000000,0.66461512,0,0.95050073,5,0,1,0.00000000,0.66461512,0
2,fold2:256_class-14,256_class-14,0.24678729,0.27680713,2,1,0.27680713,2,0,1,0.00000000,0.03001983,0,0.27680713,2,0,1,0.00000000,0.03001983,0
2,fold2:257_class-14,257_class-14,0.98639429,0.81901002,5,0,0.98639429,0,1,1,0.16738427,0.00000000,1,0.98639429,0,1,1,0.16738427,0.00000000,1
2,fold2:258_class-11,258_class-11,0.72135293,0.72135293,0,1,0.72135293,0,0,1,0.00000000,0.00000000,0,0.72135293,0,0,1,0.00000000,0.00000000,0
2,fold2:259_class-14,259_class-14,0.08504778,0.08287011,5,0,0.08287011,5,0,0,0.00000000,-0.00217767,0,0.08287011,5,0,0,0.00000000,-0.00217767,0
2,fold2:260_class-12,260_class-12,0.65655571,0.62851554,2,0,0.62851554,2,0,0,0.00000000,-0.02804017,0,0.65655571,0,1,1,0.02804017,0.00000000,1
2,fold2:261_class-14,261_class-14,0.35145220,0.27398229,1,0,0.35145220,0,1,1,0.07746992,0.00000000,1,0.35145220,0,1,1,0.07746992,0.00000000,1
2,fold2:262_class-14,262_class-14,0.33022329,0.36143506,3,1,0.36143506,3,0,1,0.00000000,0.03121176,0,0.36143506,3,0,1,0.00000000,0.03121176,0
2,fold2:263_class-11,263_class-11,0.93231452,0.88852322,1,0,0.93231452,0,1,1,0.04379129,0.00000000,1,0.93231452,0,1,1,0.04379129,0.00000000,1
2,fold2:264_class-13,264_class-13,0.50724423,0.50724423,0,1,0.50724423,0,0,1,0.00000000,0.00000000,0,0.50724423,0,0,1,0.00000000,0.00000000,0
2,fold2:265_class-14,265_class-14,0.41259566,0.41690457,1,1,0.41259566,0,1,1,-0.00430891,0.00000000,0,0.41259566,0,1,1,-0.00430891,0.00000000,0
2,fold2:266_class-10,266_class-10,0.21435659,0.20251587,2,0,0.21435659,0,1,1,0.01184072,0.00000000,1,0.21435659,0,1,1,0.01184072,0.00000000,1
2,fold2:267_class-13,267_class-13,0.96455431,0.92172998,2,0,0.92172998,2,0,0,0.00000000,-0.04282433,0,0.92172998,2,0,0,0.00000000,-0.04282433,0
2,fold2:268_class-14,268_class-14,0.09194323,0.08737390,5,0,0.08737390,5,0,0,0.00000000,-0.00456934,0,0.09194323,0,1,1,0.00456934,0.00000000,1
2,fold2:269_class-11,269_class-11,0.99919331,0.65995419,3,0,0.99919331,0,1,1,0.33923912,0.00000000,1,0.99919331,0,1,1,0.33923912,0.00000000,1
2,fold2:270_class-14,270_class-14,0.99997723,0.99997723,0,1,0.99997723,0,0,1,0.00000000,0.00000000,0,0.99997723,0,0,1,0.00000000,0.00000000,0
2,fold2:271_class-10,271_class-10,0.39477319,0.47484612,5,1,0.47484612,5,0,1,0.00000000,0.08007294,0,0.47484612,5,0,1,0.00000000,0.08007294,0
2,fold2:272_class-14,272_class-14,0.34207174,0.64671701,5,1,0.64671701,5,0,1,0.00000000,0.30464527,0,0.64671701,5,0,1,0.00000000,0.30464527,0
2,fold2:273_class-12,273_class-12,0.95346332,0.92573100,2,0,0.95346332,0,1,1,0.02773231,0.00000000,1,0.95346332,0,1,1,0.02773231,0.00000000,1
2,fold2:274_class-14,274_class-14,0.40223169,0.39075664,2,0,0.40223169,0,1,1,0.01147506,0.00000000,1,0.40223169,0,1,1,0.01147506,0.00000000,1
2,fold2:275_class-11,275_class-11,0.98944879,0.91777074,4,0,0.98944879,0,1,1,0.07167804,0.00000000,1,0.98944879,0,1,1,0.07167804,0.00000000,1
2,fold2:276_class-10,276_class-10,0.83170092,0.83170092,0,1,0.83170092,0,0,1,0.00000000,0.00000000,0,0.83170092,0,0,1,0.00000000,0.00000000,0
2,fold2:277_class-14,277_class-14,0.88078070,0.59299260,2,0,0.59299260,2,0,0,0.00000000,-0.28778809,0,0.59299260,2,0,0,0.00000000,-0.28778809,0
2,fold2:278_class-11,278_class-11,0.99279904,0.96863842,2,0,0.99279904,0,1,1,0.02416062,0.00000000,1,0.99279904,0,1,1,0.02416062,0.00000000,1
2,fold2:279_class-14,279_class-14,0.90223837,0.35703292,4,0,0.35703292,4,0,0,0.00000000,-0.54520544,0,0.35703292,4,0,0,0.00000000,-0.54520544,0
2,fold2:280_class-11,280_class-11,0.99405777,0.96556497,5,0,0.96556497,5,0,0,0.00000000,-0.02849281,0,0.96556497,5,0,0,0.00000000,-0.02849281,0
2,fold2:281_class-14,281_class-14,0.39620501,0.24774051,4,0,0.39620501,0,1,1,0.14846450,0.00000000,1,0.39620501,0,1,1,0.14846450,0.00000000,1
2,fold2:282_class-11,282_class-11,0.48672867,0.39405641,4,0,0.48672867,0,1,1,0.09267226,0.00000000,1,0.48672867,0,1,1,0.09267226,0.00000000,1
2,fold2:283_class-14,283_class-14,0.47607246,0.68224299,5,1,0.68224299,5,0,1,0.00000000,0.20617053,0,0.68224299,5,0,1,0.00000000,0.20617053,0
2,fold2:284_class-14,284_class-14,0.71278638,0.71278638,0,1,0.71278638,0,0,1,0.00000000,0.00000000,0,0.71278638,0,0,1,0.00000000,0.00000000,0
2,fold2:285_class-14,285_class-14,0.49501520,0.45174152,3,0,0.49501520,0,1,1,0.04327369,0.00000000,1,0.49501520,0,1,1,0.04327369,0.00000000,1
2,fold2:286_class-14,286_class-14,0.28827333,0.27312696,4,0,0.28827333,0,1,1,0.01514637,0.00000000,1,0.28827333,0,1,1,0.01514637,0.00000000,1
2,fold2:287_class-14,287_class-14,0.19782810,0.18253119,5,0,0.18253119,5,0,0,0.00000000,-0.01529691,0,0.18253119,5,0,0,0.00000000,-0.01529691,0
2,fold2:288_class-11,288_class-11,0.56664699,0.56664699,0,1,0.56664699,0,0,1,0.00000000,0.00000000,0,0.56664699,0,0,1,0.00000000,0.00000000,0
2,fold2:289_class-14,289_class-14,0.23952670,0.23233074,3,0,0.23952670,0,1,1,0.00719596,0.00000000,1,0.23952670,0,1,1,0.00719596,0.00000000,1
2,fold2:290_class-14,290_class-14,0.39573294,0.38449907,4,0,0.38449907,4,0,0,0.00000000,-0.01123387,0,0.38449907,4,0,0,0.00000000,-0.01123387,0
2,fold2:291_class-13,291_class-13,0.66619426,0.78087246,1,1,0.66619426,0,1,1,-0.11467820,0.00000000,0,0.66619426,0,1,1,-0.11467820,0.00000000,0
2,fold2:292_class-14,292_class-14,0.97528172,0.97528172,0,1,0.97528172,0,0,1,0.00000000,0.00000000,0,0.97528172,0,0,1,0.00000000,0.00000000,0
2,fold2:293_class-12,293_class-12,0.95629889,0.89488101,2,0,0.95629889,0,1,1,0.06141788,0.00000000,1,0.95629889,0,1,1,0.06141788,0.00000000,1
2,fold2:294_class-13,294_class-13,0.99767357,0.99767357,0,1,0.99767357,0,0,1,0.00000000,0.00000000,0,0.99767357,0,0,1,0.00000000,0.00000000,0
2,fold2:295_class-14,295_class-14,0.98956347,0.92048562,1,0,0.98956347,0,1,1,0.06907785,0.00000000,1,0.98956347,0,1,1,0.06907785,0.00000000,1
2,fold2:296_class-12,296_class-12,0.91885197,0.71702194,3,0,0.71702194,3,0,0,0.00000000,-0.20183003,0,0.71702194,3,0,0,0.00000000,-0.20183003,0
2,fold2:297_class-14,297_class-14,0.51594967,0.35943878,5,0,0.35943878,5,0,0,0.00000000,-0.15651089,0,0.35943878,5,0,0,0.00000000,-0.15651089,0
2,fold2:298_class-10,298_class-10,0.51756167,0.38845378,4,0,0.51756167,0,1,1,0.12910789,0.00000000,1,0.51756167,0,1,1,0.12910789,0.00000000,1
2,fold2:299_class-14,299_class-14,0.57140684,0.57140684,0,1,0.57140684,0,0,1,0.00000000,0.00000000,0,0.57140684,0,0,1,0.00000000,0.00000000,0
3,fold3:0_class-18,0_class-18,0.52969748,0.52969748,0,1,0.52969748,0,0,1,0.00000000,0.00000000,0,0.52969748,0,0,1,0.00000000,0.00000000,0
3,fold3:1_class-18,1_class-18,0.96511161,0.94348121,5,0,0.96511161,0,1,1,0.02163041,0.00000000,1,0.96511161,0,1,1,0.02163041,0.00000000,1
3,fold3:2_class-16,2_class-16,0.97474563,0.97474563,0,1,0.97474563,0,0,1,0.00000000,0.00000000,0,0.97474563,0,0,1,0.00000000,0.00000000,0
3,fold3:3_class-19,3_class-19,0.25878832,0.24062887,5,0,0.24062887,5,0,0,0.00000000,-0.01815945,0,0.24062887,5,0,0,0.00000000,-0.01815945,0
3,fold3:4_class-17,4_class-17,0.99497688,0.82359356,5,0,0.99497688,0,1,1,0.17138332,0.00000000,1,0.99497688,0,1,1,0.17138332,0.00000000,1
3,fold3:5_class-19,5_class-19,0.73002958,0.76953912,4,1,0.76953912,4,0,1,0.00000000,0.03950953,0,0.76953912,4,0,1,0.00000000,0.03950953,0
3,fold3:6_class-18,6_class-18,0.88618970,0.85838681,1,0,0.88618970,0,1,1,0.02780288,0.00000000,1,0.88618970,0,1,1,0.02780288,0.00000000,1
3,fold3:7_class-18,7_class-18,0.96319479,0.94137859,5,0,0.94137859,5,0,0,0.00000000,-0.02181619,0,0.94137859,5,0,0,0.00000000,-0.02181619,0
3,fold3:8_class-17,8_class-17,0.39767277,0.38348415,5,0,0.39767277,0,1,1,0.01418862,0.00000000,1,0.39767277,0,1,1,0.01418862,0.00000000,1
3,fold3:9_class-16,9_class-16,0.99740040,0.96802366,2,0,0.96802366,2,0,0,0.00000000,-0.02937675,0,0.96802366,2,0,0,0.00000000,-0.02937675,0
3,fold3:10_class-17,10_class-17,0.34265125,0.36515892,2,1,0.36515892,2,0,1,0.00000000,0.02250767,0,0.36515892,2,0,1,0.00000000,0.02250767,0
3,fold3:11_class-16,11_class-16,0.99775326,0.93587446,2,0,0.99775326,0,1,1,0.06187880,0.00000000,1,0.99775326,0,1,1,0.06187880,0.00000000,1
3,fold3:12_class-17,12_class-17,0.40586841,0.40047106,2,0,0.40047106,2,0,0,0.00000000,-0.00539735,0,0.40047106,2,0,0,0.00000000,-0.00539735,0
3,fold3:13_class-19,13_class-19,0.44259182,0.35027209,1,0,0.44259182,0,1,1,0.09231973,0.00000000,1,0.44259182,0,1,1,0.09231973,0.00000000,1
3,fold3:14_class-15,14_class-15,0.49113679,0.52680349,4,1,0.52680349,4,0,1,0.00000000,0.03566670,0,0.52680349,4,0,1,0.00000000,0.03566670,0
3,fold3:15_class-15,15_class-15,0.42828980,0.42828980,0,1,0.42828980,0,0,1,0.00000000,0.00000000,0,0.42828980,0,0,1,0.00000000,0.00000000,0
3,fold3:16_class-19,16_class-19,0.44920689,0.42997167,4,0,0.42997167,4,0,0,0.00000000,-0.01923522,0,0.44920689,0,1,1,0.01923522,0.00000000,1
3,fold3:17_class-17,17_class-17,0.58801723,0.66403961,5,1,0.66403961,5,0,1,0.00000000,0.07602239,0,0.66403961,5,0,1,0.00000000,0.07602239,0
3,fold3:18_class-17,18_class-17,0.98874533,0.97665834,3,0,0.98874533,0,1,1,0.01208699,0.00000000,1,0.98874533,0,1,1,0.01208699,0.00000000,1
3,fold3:19_class-17,19_class-17,0.55697966,0.55697966,0,1,0.55697966,0,0,1,0.00000000,0.00000000,0,0.55697966,0,0,1,0.00000000,0.00000000,0
3,fold3:20_class-16,20_class-16,0.79967904,0.55533552,3,0,0.55533552,3,0,0,0.00000000,-0.24434352,0,0.55533552,3,0,0,0.00000000,-0.24434352,0
3,fold3:21_class-19,21_class-19,0.38286820,0.38286820,0,1,0.38286820,0,0,1,0.00000000,0.00000000,0,0.38286820,0,0,1,0.00000000,0.00000000,0
3,fold3:22_class-19,22_class-19,0.32278749,0.33118987,2,1,0.32278749,0,1,1,-0.00840238,0.00000000,0,0.32278749,0,1,1,-0.00840238,0.00000000,0
3,fold3:23_class-16,23_class-16,0.49699003,0.76866806,4,1,0.76866806,4,0,1,0.00000000,0.27167803,0,0.76866806,4,0,1,0.00000000,0.27167803,0
3,fold3:24_class-17,24_class-17,0.99302793,0.94656551,2,0,0.99302793,0,1,1,0.04646242,0.00000000,1,0.99302793,0,1,1,0.04646242,0.00000000,1
3,fold3:25_class-19,25_class-19,0.36548722,0.39698678,1,1,0.39698678,1,0,1,0.00000000,0.03149956,0,0.39698678,1,0,1,0.00000000,0.03149956,0
3,fold3:26_class-19,26_class-19,0.43057394,0.43057394,0,1,0.43057394,0,0,1,0.00000000,0.00000000,0,0.43057394,0,0,1,0.00000000,0.00000000,0
3,fold3:27_class-19,27_class-19,0.69992644,0.97384965,3,1,0.97384965,3,0,1,0.00000000,0.27392322,0,0.97384965,3,0,1,0.00000000,0.27392322,0
3,fold3:28_class-17,28_class-17,0.97075188,0.66990572,4,0,0.66990572,4,0,0,0.00000000,-0.30084616,0,0.66990572,4,0,0,0.00000000,-0.30084616,0
3,fold3:29_class-15,29_class-15,0.42175466,0.62839335,5,1,0.42175466,0,1,1,-0.20663869,0.00000000,0,0.42175466,0,1,1,-0.20663869,0.00000000,0
3,fold3:30_class-15,30_class-15,0.48097688,0.42742413,2,0,0.42742413,2,0,0,0.00000000,-0.05355275,0,0.42742413,2,0,0,0.00000000,-0.05355275,0
3,fold3:31_class-17,31_class-17,0.32116026,0.25728720,1,0,0.25728720,1,0,0,0.00000000,-0.06387305,0,0.32116026,0,1,1,0.06387305,0.00000000,1
3,fold3:32_class-17,32_class-17,0.14318646,0.14318646,0,1,0.14318646,0,0,1,0.00000000,0.00000000,0,0.14318646,0,0,1,0.00000000,0.00000000,0
3,fold3:33_class-18,33_class-18,0.88748610,0.84208834,2,0,0.84208834,2,0,0,0.00000000,-0.04539776,0,0.84208834,2,0,0,0.00000000,-0.04539776,0
3,fold3:34_class-16,34_class-16,0.87546229,0.84262073,1,0,0.84262073,1,0,0,0.00000000,-0.03284156,0,0.84262073,1,0,0,0.00000000,-0.03284156,0
3,fold3:35_class-16,35_class-16,0.62958342,0.66033626,5,1,0.62958342,0,1,1,-0.03075284,0.00000000,0,0.62958342,0,1,1,-0.03075284,0.00000000,0
3,fold3:36_class-18,36_class-18,0.51287144,0.39352214,4,0,0.39352214,4,0,0,0.00000000,-0.11934930,0,0.39352214,4,0,0,0.00000000,-0.11934930,0
3,fold3:37_class-17,37_class-17,0.83205992,0.83205992,0,1,0.83205992,0,0,1,0.00000000,0.00000000,0,0.83205992,0,0,1,0.00000000,0.00000000,0
3,fold3:38_class-19,38_class-19,0.86981285,0.86981285,0,1,0.86981285,0,0,1,0.00000000,0.00000000,0,0.86981285,0,0,1,0.00000000,0.00000000,0
3,fold3:39_class-17,39_class-17,0.21322080,0.81886423,2,1,0.81886423,2,0,1,0.00000000,0.60564342,0,0.81886423,2,0,1,0.00000000,0.60564342,0
3,fold3:40_class-15,40_class-15,0.32269752,0.45364285,5,1,0.45364285,5,0,1,0.00000000,0.13094532,0,0.32269752,0,1,1,-0.13094532,0.00000000,0
3,fold3:41_class-18,41_class-18,0.97288311,0.94072771,2,0,0.94072771,2,0,0,0.00000000,-0.03215539,0,0.94072771,2,0,0,0.00000000,-0.03215539,0
3,fold3:42_class-15,42_class-15,0.38447729,0.37221047,5,0,0.37221047,5,0,0,0.00000000,-0.01226681,0,0.37221047,5,0,0,0.00000000,-0.01226681,0
3,fold3:43_class-17,43_class-17,0.36027828,0.42138273,4,1,0.42138273,4,0,1,0.00000000,0.06110445,0,0.42138273,4,0,1,0.00000000,0.06110445,0
3,fold3:44_class-18,44_class-18,0.61806977,0.61806977,0,1,0.61806977,0,0,1,0.00000000,0.00000000,0,0.61806977,0,0,1,0.00000000,0.00000000,0
3,fold3:45_class-16,45_class-16,0.34714061,0.34367222,2,0,0.34367222,2,0,0,0.00000000,-0.00346839,0,0.34367222,2,0,0,0.00000000,-0.00346839,0
3,fold3:46_class-18,46_class-18,0.99616599,0.93150604,3,0,0.93150604,3,0,0,0.00000000,-0.06465995,0,0.93150604,3,0,0,0.00000000,-0.06465995,0
3,fold3:47_class-18,47_class-18,0.95772016,0.93162888,1,0,0.95772016,0,1,1,0.02609128,0.00000000,1,0.95772016,0,1,1,0.02609128,0.00000000,1
3,fold3:48_class-19,48_class-19,0.86933303,0.85224903,1,0,0.85224903,1,0,0,0.00000000,-0.01708400,0,0.85224903,1,0,0,0.00000000,-0.01708400,0
3,fold3:49_class-19,49_class-19,0.39619702,0.39619702,0,1,0.39619702,0,0,1,0.00000000,0.00000000,0,0.39619702,0,0,1,0.00000000,0.00000000,0
3,fold3:50_class-15,50_class-15,0.35133597,0.35133597,0,1,0.35133597,0,0,1,0.00000000,0.00000000,0,0.35133597,0,0,1,0.00000000,0.00000000,0
3,fold3:51_class-18,51_class-18,0.63331997,0.62192720,1,0,0.63331997,0,1,1,0.01139277,0.00000000,1,0.63331997,0,1,1,0.01139277,0.00000000,1
3,fold3:52_class-18,52_class-18,0.95891404,0.94935018,4,0,0.94935018,4,0,0,0.00000000,-0.00956386,0,0.95891404,0,1,1,0.00956386,0.00000000,1
3,fold3:53_class-19,53_class-19,0.42255899,0.40331730,5,0,0.40331730,5,0,0,0.00000000,-0.01924169,0,0.40331730,5,0,0,0.00000000,-0.01924169,0
3,fold3:54_class-15,54_class-15,0.44081670,0.42755741,4,0,0.42755741,4,0,0,0.00000000,-0.01325929,0,0.42755741,4,0,0,0.00000000,-0.01325929,0
3,fold3:55_class-18,55_class-18,0.97092950,0.68675053,5,0,0.97092950,0,1,1,0.28417897,0.00000000,1,0.97092950,0,1,1,0.28417897,0.00000000,1
3,fold3:56_class-15,56_class-15,0.45062092,0.41512287,3,0,0.45062092,0,1,1,0.03549805,0.00000000,1,0.45062092,0,1,1,0.03549805,0.00000000,1
3,fold3:57_class-16,57_class-16,0.50174910,0.50174910,0,1,0.50174910,0,0,1,0.00000000,0.00000000,0,0.50174910,0,0,1,0.00000000,0.00000000,0
3,fold3:58_class-16,58_class-16,0.67783880,0.67783880,0,1,0.67783880,0,0,1,0.00000000,0.00000000,0,0.67783880,0,0,1,0.00000000,0.00000000,0
3,fold3:59_class-18,59_class-18,0.91139853,0.86698961,5,0,0.86698961,5,0,0,0.00000000,-0.04440892,0,0.91139853,0,1,1,0.04440892,0.00000000,1
3,fold3:60_class-18,60_class-18,0.95757675,0.95757675,0,1,0.95757675,0,0,1,0.00000000,0.00000000,0,0.95757675,0,0,1,0.00000000,0.00000000,0
3,fold3:61_class-15,61_class-15,0.38136834,0.35928765,4,0,0.35928765,4,0,0,0.00000000,-0.02208069,0,0.35928765,4,0,0,0.00000000,-0.02208069,0
3,fold3:62_class-15,62_class-15,0.46405286,0.44988492,4,0,0.44988492,4,0,0,0.00000000,-0.01416793,0,0.46405286,0,1,1,0.01416793,0.00000000,1
3,fold3:63_class-16,63_class-16,0.86610514,0.84150386,4,0,0.84150386,4,0,0,0.00000000,-0.02460128,0,0.86610514,0,1,1,0.02460128,0.00000000,1
3,fold3:64_class-17,64_class-17,0.26265478,0.31482333,5,1,0.31482333,5,0,1,0.00000000,0.05216855,0,0.26265478,0,1,1,-0.05216855,0.00000000,0
3,fold3:65_class-19,65_class-19,0.45983064,0.34682199,5,0,0.45983064,0,1,1,0.11300865,0.00000000,1,0.45983064,0,1,1,0.11300865,0.00000000,1
3,fold3:66_class-17,66_class-17,0.61703753,0.92346370,1,1,0.61703753,0,1,1,-0.30642617,0.00000000,0,0.61703753,0,1,1,-0.30642617,0.00000000,0
3,fold3:67_class-16,67_class-16,0.24494635,0.90712965,2,1,0.90712965,2,0,1,0.00000000,0.66218330,0,0.90712965,2,0,1,0.00000000,0.66218330,0
3,fold3:68_class-18,68_class-18,0.98910105,0.98910105,0,1,0.98910105,0,0,1,0.00000000,0.00000000,0,0.98910105,0,0,1,0.00000000,0.00000000,0
3,fold3:69_class-18,69_class-18,0.99065471,0.59735352,2,0,0.59735352,2,0,0,0.00000000,-0.39330119,0,0.59735352,2,0,0,0.00000000,-0.39330119,0
3,fold3:70_class-19,70_class-19,0.34355408,0.38996312,3,1,0.38996312,3,0,1,0.00000000,0.04640904,0,0.38996312,3,0,1,0.00000000,0.04640904,0
3,fold3:71_class-16,71_class-16,0.56711507,0.59974849,1,1,0.59974849,1,0,1,0.00000000,0.03263342,0,0.59974849,1,0,1,0.00000000,0.03263342,0
3,fold3:72_class-18,72_class-18,0.97771370,0.94976449,5,0,0.94976449,5,0,0,0.00000000,-0.02794921,0,0.94976449,5,0,0,0.00000000,-0.02794921,0
3,fold3:73_class-18,73_class-18,0.98869807,0.67014945,4,0,0.67014945,4,0,0,0.00000000,-0.31854862,0,0.67014945,4,0,0,0.00000000,-0.31854862,0
3,fold3:74_class-19,74_class-19,0.27450663,0.26277167,2,0,0.26277167,2,0,0,0.00000000,-0.01173496,0,0.26277167,2,0,0,0.00000000,-0.01173496,0
3,fold3:75_class-19,75_class-19,0.75385416,0.93765718,2,1,0.93765718,2,0,1,0.00000000,0.18380302,0,0.93765718,2,0,1,0.00000000,0.18380302,0
3,fold3:76_class-17,76_class-17,0.01821413,0.05805664,1,1,0.05805664,1,0,1,0.00000000,0.03984251,0,0.05805664,1,0,1,0.00000000,0.03984251,0
3,fold3:77_class-16,77_class-16,0.99212360,0.39540929,2,0,0.39540929,2,0,0,0.00000000,-0.59671432,0,0.39540929,2,0,0,0.00000000,-0.59671432,0
